n_killed,latitude,longitude
0,32.8148,-96.8269
0,35.3303,-81.9344
0,36.2271,-86.7599
0,29.5152,-98.6207
0,30.0235,-90.0541
0,37.7666,-122.182
0,42.0124,-88.2852
0,43.1682,-77.6019
0,34.7522,-92.329
0,41.7655,-87.6233
0,43.1122,-77.8138
0,34.7104,-92.3719
0,42.9952,-71.486
0,35.9809,-83.9631
0,42.3183,-71.0698
0,42.5828,-83.1091
0,41.7758,-71.399
0,45.7557,-108.565
0,40.794,-81.3987
0,38.7838,-77.5101
1,29.9381,-95.404
0,38.2526,-85.6511
0,35.008,-85.285
0,34.2096,-88.7078
0,41.6447,-83.5797
1,42.5448,-83.3192
0,41.3051,-112.065
0,41.8568,-87.6956
0,37.0504,-76.3071
0,21.3258,-157.875
0,46.6549,-88.4903
0,30.5001,-97.6713
0,27.7515,-97.4456
0,40.7736,-111.888
0,38.0283,-84.4219
0,34.7104,-92.3719
1,29.7807,-95.3697
0,28.8032,-81.2959
0,38.0014,-84.2105
0,30.4665,-91.1265
0,35.2577,-101.819
0,40.1219,-74.9768
1,36.754,-119.806
1,35.4395,-97.548
0,32.0514,-81.0585
0,41.1147,-80.6911
0,41.8792,-87.7234
0,36.1883,-86.7464
0,35.2235,-80.9442
0,41.7773,-87.6814
0,37.8056,-122.294
0,37.6898,-97.3411
0,34.196,-118.349
1,40.087,-82.9583
1,42.0203,-87.9189
0,33.6628,-84.4003
0,30.035,-94.098
0,41.9981,-72.3349
0,34.7522,-92.329
0,33.4689,-81.9712
0,39.1072,-94.5237
0,41.4821,-87.4339
0,33.611,-81.7599
0,37.7914,-122.249
0,41.8939,-87.714
0,29.4178,-98.6673
1,30.5059,-91.1509
0,39.825,-86.1569
0,26.4507,-80.078
1,33.4078,-111.598
0,36.1274,-95.8373
0,42.4553,-83.1301
0,41.442,-81.605
0,41.4405,-81.6381
0,46.6893,-92.0258
0,41.6715,-88.094
0,40.694,-73.9372
0,41.8919,-87.7064
0,,
1,38.9204,-77.0033
1,40.1454,-79.5539
1,29.4097,-98.4567
0,32.8982,-97.0404
0,31.0757,-83.1926
0,41.2264,-80.8503
0,37.9798,-84.4996
0,35.5365,-114.358
1,29.6041,-95.2263
1,40.7349,-84.1142
0,39.0574,-84.8988
0,31.8078,-106.51
0,41.5224,-88.0743
0,41.6541,-87.6158
0,37.0585,-88.5896
0,39.1476,-84.489
1,39.1051,-94.534
0,38.6786,-89.8377
0,41.7743,-87.6447
0,39.75,-75.5259
0,41.6878,-86.2661
0,40.4657,-106.803
0,29.518,-98.5559
0,39.7294,-75.5448
1,42.4725,-82.9368
0,41.0437,-81.5199
0,40.7288,-74.0813
0,35.2204,-101.701
1,41.7533,-87.5764
0,47.2263,-122.414
0,35.093,-106.644
1,38.0364,-78.0947
0,27.4924,-99.4645
0,32.3008,-81.2268
0,27.542,-99.4921
0,32.8881,-97.0374
0,30.3447,-91.7146
0,47.3578,-122.284
0,29.6109,-82.3696
0,32.0675,-81.0533
0,39.222,-76.8925
0,40.4616,-79.948
0,39.9152,-82.8736
0,43.0084,-71.3909
0,39.9955,-75.1295
0,29.4676,-98.4608
1,33.7766,-84.2416
2,35.1732,-80.8668
0,36.1008,-115.051
0,28.0307,-82.7383
0,37.2713,-93.1109
0,38.088,-84.4726
0,40.8805,-74.2929
1,35.1979,-80.7236
0,34.3403,-117.461
0,38.2441,-85.7637
0,39.746,-75.5316
0,30.4596,-91.1443
1,37.2957,-120.488
0,47.4435,-122.296
0,42.7332,-87.8002
0,38.47,-90.3047
0,38.5989,-90.2976
0,38.2455,-85.7872
0,39.7472,-75.5699
0,39.0708,-91.5686
1,41.5413,-81.5999
0,37.2973,-89.5311
0,34.9557,-81.0482
0,34.0813,-83.2873
0,43.0223,-83.6868
0,37.6479,-121.038
0,32.4991,-89.9209
0,35.1507,-89.9577
0,37.1795,-85.9069
1,34.0838,-118.323
0,30.3898,-89.3646
1,36.1855,-86.809
0,36.3027,-88.6945
0,33.3989,-79.3238
2,29.1848,-94.9785
0,29.8699,-95.0509
0,39.0429,-95.7456
0,33.9451,-84.5733
0,41.3745,-82.1116
0,35.1925,-101.794
0,35.9057,-79.0881
0,33.6356,-84.4333
0,33.2637,-84.3121
0,35.0368,-89.9436
0,37.7818,-122.221
0,34.2724,-85.2155
0,40.7719,-111.939
1,40.8568,-73.9284
0,40.6368,-74.1382
0,41.1204,-85.1619
0,21.2744,-157.815
0,33.4347,-112.006
0,41.7706,-87.6458
0,42.4272,-74.0567
0,32.8352,-117.175
0,41.8245,-87.702
0,31.1085,-97.3832
0,26.6149,-81.6671
0,29.8144,-95.7439
0,40.8259,-96.6818
0,35.1792,-101.848
0,32.4411,-81.7864
0,41.7706,-87.6458
0,38.925,-77.5076
0,39.505,-119.837
0,38.6356,-90.225
1,31.1293,-97.4659
0,41.9715,-87.8954
1,40.0014,-75.1327
0,39.9522,-83.7845
0,40.9128,-74.1756
0,25.986,-80.1291
0,30.0555,-94.1425
0,39.7402,-75.5497
0,39.411,-75.225
0,36.1258,-95.8333
0,39.9791,-75.137
0,26.3975,-80.0978
0,40.0634,-74.1992
0,40.7919,-96.745
0,40.8381,-74.2744
1,36.2624,-84.1911
0,40.0932,-74.2081
0,41.3053,-95.8955
0,48.166,-103.643
0,32.0517,-81.0821
0,46.8677,-96.819
0,34.9626,-78.8555
0,39.9979,-75.1108
0,45.4992,-122.641
0,40.9164,-74.1461
0,44.8819,-93.3763
0,31.1195,-97.7255
0,39.5501,-86.082
0,30.2544,-81.7398
0,35.0451,-97.9325
0,35.093,-106.644
1,42.6632,-73.7635
1,42.2233,-71.805
1,35.8974,-81.2078
0,40.7968,-76.8627
0,41.8194,-71.4203
0,47.7258,-122.197
0,38.8605,-76.9848
0,38.9013,-76.9938
0,38.9123,-76.9956
0,38.8625,-76.9902
0,38.8648,-76.9739
0,47.3578,-122.284
1,37.1757,-80.4387
0,29.621,-95.4375
0,34.9944,-81.9968
0,41.5762,-73.1001
0,42.9413,-85.659
0,29.4302,-98.4625
0,42.3075,-89.0954
0,42.2857,-71.1207
0,34.1962,-79.7871
0,34.9321,-81.9245
0,41.8919,-87.704
0,43.0389,-87.9065
0,42.322,-71.0765
1,34.0812,-118.297
0,39.7402,-75.5497
0,32.8352,-117.175
1,45.7854,-108.514
0,33.3439,-82.1388
0,33.4347,-112.006
0,32.4668,-84.892
1,27.9833,-82.4496
1,42.4425,-83.153
0,43.2572,-77.6601
0,48.0041,-122.19
0,39.9006,-79.7129
0,42.0882,-93.9878
0,36.0037,-83.8446
0,31.5945,-84.1759
0,27.7951,-82.3417
0,27.7089,-97.3807
0,39.7823,-105.109
0,35.0595,-89.7932
0,41.7215,-87.6324
0,33.5422,-81.7957
0,37.9304,-122.32
0,41.0998,-80.6495
0,37.7573,-122.141
0,41.3127,-96.0238
0,35.634,-97.5517
0,41.6009,-93.5927
0,34.2368,-84.4908
0,41.469,-73.0271
0,34.6132,-79.0188
0,38.9555,-76.5057
0,41.6573,-87.6051
0,41.8085,-87.671
0,37.7695,-122.209
0,39.9903,-75.1387
0,38.4992,-81.9098
0,30.4007,-88.7085
0,39.4129,-87.0506
0,37.1501,-93.8248
0,35.1491,-90.0474
0,38.5915,-77.3006
1,37.4701,-122.152
0,47.2833,-116.912
0,35.9445,-84.0697
0,36.6841,-121.62
0,41.285,-96.0528
0,38.7929,-90.243
0,40.6873,-76.1784
1,30.0515,-95.7985
0,42.3447,-71.072
0,38.4188,-82.4307
0,39.6574,-74.8623
1,43.0766,-87.9855
0,29.6628,-81.6562
0,42.3734,-83.1645
0,29.9486,-90.1148
0,35.5934,-89.2428
0,32.4595,-80.7334
0,39.6572,-74.8625
0,42.3781,-82.9954
0,32.286,-80.7214
1,32.1965,-110.955
1,33.909,-84.5399
1,33.6118,-84.4481
0,35.1163,-106.516
0,40.6667,-74.3821
0,40.6412,-73.8914
0,43.5511,-96.808
0,33.0396,-80.1212
0,29.9133,-90.0179
0,41.606,-70.9107
0,30.5207,-91.1693
0,37.8407,-122.272
0,41.7362,-74.0054
0,38.1363,-85.6861
0,41.9111,-87.7765
0,29.9872,-95.3477
0,38.642,-90.2021
0,35.6565,-88.4265
0,41.9617,-87.658
0,39.9049,-75.2399
0,40.6478,-73.5215
0,42.5476,-83.2163
0,47.6138,-122.332
0,27.9615,-82.5531
0,36.2195,-119.329
0,26.6876,-80.0384
0,39.2961,-76.456
0,41.7215,-87.6311
0,41.8541,-87.6685
0,32.2666,-90.2127
0,43.1723,-77.643
0,37.7694,-122.19
2,33.8691,-88.5554
1,34.5258,-117.355
0,36.0759,-79.7599
0,37.8941,-122.304
0,41.5064,-72.9033
0,46.8167,-100.769
0,39.653,-104.997
0,41.789,-72.6819
0,33.4641,-82.1942
1,61.5829,-149.36
0,35.3755,-80.7826
0,30.2446,-89.7956
0,33.9588,-80.9945
0,38.0093,-84.4545
0,32.4118,-87.0136
1,39.5465,-119.802
0,26.663,-81.8345
0,42.9596,-85.6666
1,34.0139,-118.158
0,30.4086,-86.5974
0,32.4195,-80.7416
0,42.7476,-87.8079
0,44.256,-121.185
0,42.9201,-78.8282
0,40.6413,-74.0868
1,31.826,-81.5986
0,34.2698,-77.9041
0,35.6051,-89.268
0,33.4316,-82.0798
0,43.5478,-71.4688
1,34.661,-78.9954
0,32.3817,-88.6874
0,32.4131,-84.9349
0,37.1048,-76.4927
0,41.5234,-72.0863
0,32.3543,-88.6981
1,42.9262,-78.8264
0,30.5077,-97.6857
0,39.4814,-80.118
0,32.4475,-84.9559
2,33.8724,-88.49
0,40.8123,-73.9206
0,36.1334,-86.6652
0,39.8496,-104.674
1,31.5476,-82.4568
0,42.9892,-83.6466
1,32.3631,-90.1611
1,33.6165,-84.6339
0,37.7907,-122.252
0,30.284,-91.097
0,42.732,-92.4688
1,40.5913,-73.944
0,37.8346,-122.269
0,34.259,-85.1484
0,38.2857,-104.583
0,39.0366,-95.6828
0,37.791,-122.221
0,40.9147,-74.1714
0,33.9556,-81.0957
1,33.7918,-84.3952
0,39.5673,-75.4657
0,39.7186,-74.9824
0,44.5889,-72.5919
1,34.1102,-117.296
1,29.6114,-95.405
0,34.6792,-82.9295
1,35.9781,-83.8927
0,35.2008,-89.7351
0,38.8673,-76.9868
0,38.8935,-76.9234
1,35.0654,-98.2564
0,47.1744,-122.416
0,35.2015,-89.7353
0,42.9922,-71.4565
0,41.5898,-93.5943
0,34.9533,-81.9606
0,29.9482,-90.2017
0,38.9664,-76.4933
0,29.9586,-90.1101
1,35.7921,-78.581
0,33.9062,-118.236
2,29.934,-90.0848
0,43.2341,-86.1999
2,29.7654,-95.3663
0,42.4993,-96.4284
0,38.9036,-76.9507
0,36.6341,-79.3975
0,42.3686,-122.874
0,39.4974,-86.0786
0,38.7405,-90.3648
0,32.4689,-84.9634
0,36.1146,-115.164
0,42.9632,-85.6679
0,37.1364,-85.9422
0,36.52,-119.28
0,34.2317,-83.1211
0,35.203,-106.647
0,39.9912,-75.1577
1,40.0522,-75.1284
0,47.7124,-122.232
0,44.3275,-69.9949
0,40.2236,-74.7564
0,41.9191,-88.0423
0,35.8558,-78.5882
0,27.9032,-81.6265
0,39.0764,-84.395
0,32.7962,-83.6673
0,40.6164,-74.0839
0,40.6155,-74.0816
1,36.1477,-80.2646
0,41.0623,-85.1331
0,32.0746,-81.0844
1,34.125,-117.243
0,42.247,-71.796
1,38.8437,-76.9942
0,38.9073,-76.9874
0,38.8275,-76.9945
1,43.2216,-75.4226
0,35.3953,-97.5966
0,45.5266,-122.688
1,33.4704,-84.3563
0,38.8847,-76.9571
0,33.187,-87.522
0,39.0156,-92.3396
0,37.7679,-122.199
0,32.7157,-117.161
0,35.5879,-77.593
0,35.8255,-88.9093
1,34.1666,-117.285
1,34.6925,-78.8739
0,39.8496,-104.674
0,37.7856,-122.222
0,32.0894,-81.1156
0,36.6779,-80.7214
0,42.9272,-71.4466
0,37.8046,-122.271
0,38.8997,-76.9296
0,41.6772,-83.5008
1,37.7697,-122.173
0,39.8817,-86.2658
0,30.4491,-91.1871
1,38.826,-104.775
0,41.6548,-83.5584
0,41.4477,-81.645
1,30.1621,-91.998
0,41.3526,-96.1744
0,39.9372,-75.2317
1,35.0645,-78.8923
0,29.9872,-95.3477
0,38.2037,-84.571
0,42.0936,-79.2424
1,35.0824,-80.7796
0,40.9426,-73.1059
0,43.1163,-87.9366
0,38.9552,-77.0257
0,36.0829,-79.75
0,35.2083,-101.894
2,35.1698,-89.9208
2,30.0159,-95.4701
0,41.5482,-87.2737
0,43.5183,-111.984
0,26.1844,-98.2413
1,33.9724,-118.255
1,30.0902,-81.7496
1,33.4538,-112.074
1,32.1576,-110.969
0,37.9583,-121.294
0,43.4195,-83.9508
1,40.4629,-79.9301
0,35.2608,-77.5492
0,29.3779,-98.4738
0,39.8496,-104.674
0,37.7891,-122.201
0,29.9278,-90.07
0,30.5778,-88.209
1,35.6135,-97.5496
0,43.0513,-75.3765
1,30.0636,-85.4841
1,39.3639,-76.7075
0,37.2982,-89.5279
0,44.2076,-72.5133
0,38.9784,-76.4922
0,27.961,-82.443
1,31.994,-81.1055
0,37.7661,-122.198
0,33.4595,-82.0336
0,37.9572,-121.294
0,33.7022,-78.8796
0,33.5606,-86.7484
0,36.0435,-79.8454
0,41.4823,-81.6515
1,42.8878,-112.453
0,42.1093,-105.987
0,41.1945,-74.0233
1,33.9618,-118.302
0,32.5069,-94.7305
1,32.263,-90.2496
0,43.1338,-89.302
0,39.744,-121.848
0,38.8475,-76.9826
1,41.7867,-87.6668
0,33.862,-79.7604
0,33.6377,-81.7389
0,38.3906,-84.3028
0,42.4152,-83.2382
0,29.6874,-95.5353
1,34.0627,-118.258
0,37.4618,-79.1175
0,34.0621,-117.784
0,43.1258,-89.3002
0,33.6356,-84.4333
0,37.7965,-122.214
0,37.6492,-97.2896
1,41.8751,-87.7353
0,42.073,-71.025
1,41.7426,-87.5661
0,42.5263,-71.7592
0,33.4331,-82.0234
0,40.0122,-75.1505
0,35.5222,-97.601
0,45.5264,-122.486
0,27.771,-82.6788
0,41.9249,-87.695
0,45.813,-122.354
0,41.273,-72.9502
0,32.8982,-97.0404
0,38.6376,-90.2131
0,40.0518,-75.1501
0,37.7916,-122.223
0,41.6953,-70.6069
0,41.7956,-87.6902
0,36.7577,-119.791
0,42.3298,-71.1054
1,35.322,-118.807
0,34.1648,-97.994
0,36.3051,-115.251
0,40.5863,-74.5097
1,40.9199,-74.159
0,45.5222,-122.661
0,41.7033,-87.6285
0,41.878,-87.6472
0,41.9117,-87.7313
1,36.249,-86.7495
0,41.7603,-87.6091
0,32.3578,-86.2165
1,40.9203,-74.1591
1,39.9699,-75.2391
3,30.3871,-81.6722
1,37.7334,-122.38
0,35.1875,-78.0615
0,36.0723,-79.7317
0,40.4216,-79.9977
0,32.4652,-84.9746
0,38.1739,-85.8708
0,42.3074,-71.7728
0,33.9773,-83.3641
2,43.11,-78.5239
0,39.7263,-75.556
0,38.6396,-90.1994
0,33.6356,-84.4333
0,33.9519,-83.3576
2,37.6267,-120.987
0,28.4845,-81.2519
0,27.6174,-80.3947
1,33.7446,-84.1676
0,38.3694,-81.6617
0,33.4347,-112.006
0,30.3227,-81.5788
0,39.3179,-76.5656
0,41.9323,-87.7101
0,40.7458,-74.0495
1,33.6893,-117.385
0,41.7865,-87.6875
0,44.4477,-92.2642
0,40.8619,-79.9006
0,38.1456,-85.8719
1,32.4457,-86.3412
0,41.8939,-87.714
0,26.4889,-81.7035
0,37.5544,-77.437
1,32.3379,-86.1718
0,41.8588,-87.7323
0,34.6489,-86.7766
0,37.8255,-122.278
0,36.3457,-119.286
0,31.8209,-86.6296
0,33.9382,-84.3721
0,43.0681,-89.5311
1,37.925,-121.281
0,29.5963,-95.6294
0,40.2128,-74.7398
0,34.5612,-87.0532
2,40.1862,-76.8568
0,29.7303,-94.9585
0,38.6279,-90.1871
0,35.3114,-80.645
0,35.9988,-115.126
1,39.3214,-76.5532
0,38.6303,-90.261
1,48.5014,-119.346
0,41.7206,-87.5753
0,38.2713,-76.5
1,36.2863,-76.2486
0,41.2342,-80.8054
0,41.7225,-87.5754
0,43.0262,-89.4623
0,32.8808,-117.218
0,33.7617,-84.382
0,44.0733,-103.214
0,39.9532,-83.1116
0,41.5375,-87.4487
2,36.119,-95.8563
1,30.3634,-91.1278
0,39.6311,-79.9536
0,29.469,-98.5285
0,41.8866,-87.6643
0,36.8882,-81.5303
0,43.3097,-76.5564
0,40.8232,-73.8948
0,41.9158,-87.6898
0,30.9842,-84.0065
0,42.9328,-78.8351
0,40.8016,-96.698
0,32.446,-81.7958
0,40.7203,-74.231
0,40.6934,-73.9771
0,40.8036,-96.6954
0,39.7138,-75.6174
0,41.769,-87.6473
0,34.9929,-81.2556
0,42.4625,-70.9481
0,38.5962,-121.411
0,39.294,-76.62
0,37.731,-122.153
0,40.055,-75.0695
0,44.2781,-72.4265
1,42.0955,-71.032
2,39.5147,-87.2906
2,40.8639,-73.8945
1,43.8911,-85.5256
1,33.5356,-101.855
1,39.954,-75.2262
0,40.0028,-75.1018
1,40.0457,-75.1613
0,38.9783,-94.8518
0,42.8621,-71.0732
0,31.1711,-90.4972
1,41.6535,-87.5379
1,38.208,-85.7676
0,34.9521,-81.9428
1,32.6631,-96.5749
0,36.9115,-76.2464
0,34.976,-81.0257
0,37.7206,-122.16
0,34.6132,-79.0188
0,45.4445,-94.5332
0,43.0101,-87.9282
1,45.822,-91.1686
0,38.0521,-84.5473
1,41.1422,-104.798
0,37.4245,-87.8957
1,40.5527,-105.096
1,37.4023,-82.9421
0,35.2873,-95.5825
0,45.4933,-122.629
0,26.0698,-80.1367
0,36.8589,-76.2739
1,30.6694,-94.3286
0,41.7839,-87.6145
0,34.0275,-78.202
0,37.7296,-122.2
0,32.8437,-83.6174
1,34.0619,-117.771
1,38.0567,-84.4938
0,39.2849,-76.7527
1,33.4879,-94.0393
0,40.6971,-73.7484
0,37.7704,-122.195
0,38.1441,-85.8526
1,42.4338,-83.034
0,25.8948,-80.1866
1,33.4516,-112.203
0,38.0622,-85.8865
1,41.4881,-81.6393
1,40.099,-74.9828
0,40.7158,-74.079
0,44.2214,-73.2081
0,32.8404,-79.8604
0,42.3214,-71.086
0,37.7473,-122.168
0,31.5801,-84.1316
0,34.4754,-82.6541
0,33.5606,-86.7484
0,37.7504,-122.181
0,39.158,-76.7114
0,43.4584,-88.8369
0,39.7801,-86.154
0,38.8481,-76.9701
0,47.7204,-117.382
1,40.6743,-74.0041
0,32.3074,-86.3917
0,35.0256,-85.2526
0,37.7305,-89.2394
0,30.3432,-81.6559
1,37.8039,-122.27
0,45.5447,-94.1688
0,41.6594,-85.9617
0,44.2064,-72.5057
0,32.4842,-84.989
0,34.5043,-82.0022
0,38.9108,-104.472
0,39.788,-86.2009
0,41.4552,-82.1851
0,32.841,-96.8486
0,32.9829,-80.019
0,39.7517,-75.56
1,35.6867,-88.8386
0,32.372,-88.7013
0,41.2561,-95.8695
0,39.1705,-75.5394
1,41.881,-87.6247
0,29.9605,-95.4774
0,39.7234,-75.5989
0,40.6411,-74.2377
1,26.3984,-81.41
0,33.6811,-84.4076
0,42.3785,-71.0562
0,39.294,-76.62
0,34.247,-85.1688
0,37.7984,-122.404
0,38.8017,-104.761
0,25.8696,-80.2067
0,47.282,-122.213
0,38.4096,-82.4025
0,34.7168,-81.6108
0,42.3447,-71.072
0,29.9633,-90.1124
0,44.6768,-70.1965
0,40.761,-111.871
0,33.6356,-84.4333
1,41.4568,-81.6059
0,25.9345,-80.2624
0,29.9831,-95.4092
0,41.3103,-96.0142
0,41.5542,-90.5188
0,40.1101,-74.7981
1,40.6354,-73.9257
0,41.089,-85.1536
0,30.3635,-89.1119
0,30.2339,-92.0094
1,32.7937,-96.8087
0,42.5655,-87.9219
1,28.5228,-81.3929
0,38.7199,-77.7894
0,38.8411,-77.2721
0,37.9883,-84.4985
0,40.6125,-74.0831
0,34.6672,-86.6282
0,34.0765,-117.31
0,40.9278,-74.174
0,42.9188,-78.8431
0,35.1135,-84.059
0,40.914,-74.1636
0,40.9203,-74.1591
1,37.2331,-93.2679
0,35.9721,-80.0172
0,29.935,-90.0813
0,41.2444,-80.806
0,41.8074,-71.4449
0,42.7209,-82.7312
0,41.3048,-72.923
0,36.0473,-86.5435
2,36.2338,-93.1183
0,44.203,-88.4461
0,29.9986,-97.8423
0,35.1186,-89.9144
0,39.9273,-75.1003
0,34.7909,-86.5994
0,33.5126,-84.3599
0,28.436,-81.3065
0,37.7918,-122.215
0,25.8477,-80.1986
0,35.0312,-90.0889
0,35.1956,-89.8323
0,29.7973,-95.4262
0,42.3433,-83.2184
1,32.4717,-85.0189
2,39.1664,-84.2374
0,43.5853,-116.59
1,30.5402,-97.6464
0,36.7158,-119.744
1,32.2162,-110.971
2,29.6456,-95.5051
0,61.2266,-149.797
2,38.3421,-84.386
0,38.8989,-77.002
0,47.9438,-122.305
0,38.9259,-76.969
0,39.5472,-75.0459
0,39.8204,-84.2365
0,39.9537,-83.0976
0,41.8113,-87.6044
0,27.9233,-82.7052
0,38.6298,-90.1381
0,41.4931,-74.0166
0,40.946,-76.8831
1,39.5247,-121.574
2,38.6252,-90.1888
0,39.9725,-75.1758
0,43.0751,-87.9374
0,27.8252,-97.3885
0,41.6853,-83.4898
1,33.885,-78.6842
0,41.9805,-91.6659
1,35.2891,-97.7537
0,32.8967,-80.0741
0,41.7748,-87.6025
0,38.6562,-90.3052
0,29.4302,-98.4623
0,41.609,-93.633
0,31.5343,-89.1706
0,37.7808,-122.222
0,42.3448,-123.457
0,39.7423,-75.5398
0,37.7866,-122.226
0,33.6117,-84.4816
0,42.5827,-88.3907
0,33.4294,-82.0024
0,31.4992,-82.8497
0,28.9475,-80.8886
0,37.5063,-77.4643
0,41.7821,-87.5983
0,33.4495,-101.66
0,42.2342,-71.1888
0,38.9698,-94.4438
0,44.0162,-88.5318
0,41.1123,-74.3903
0,34.0143,-83.6987
0,38.9656,-92.2715
0,37.3128,-89.5442
2,42.1276,-72.5744
0,42.5025,-83.2226
0,35.193,-80.8263
0,33.4495,-101.66
0,39.5331,-80.1632
0,26.7645,-80.0655
0,32.8715,-80.0157
0,36.1873,-86.7721
0,42.5028,-92.3375
0,41.9023,-87.7484
0,40.8326,-73.1435
0,40.9285,-74.1773
0,42.1218,-72.5891
0,41.6904,-86.3028
0,41.7464,-85.975
0,32.4541,-80.7783
2,39.3488,-76.6785
1,35.3732,-118.993
0,33.9101,-83.7489
0,37.8223,-122.283
0,39.3437,-76.6
0,41.7629,-87.6665
0,34.1233,-84.2232
0,43.4256,-83.9243
0,40.9061,-74.1529
0,41.1922,-73.1854
0,34.5108,-86.7914
0,34.7495,-92.3657
0,35.2532,-80.8225
0,35.0199,-85.3681
0,43.13,-89.3085
0,35.1996,-80.8821
0,32.4232,-81.7743
0,38.6542,-76.8628
0,34.2768,-77.9357
0,32.5704,-117.093
1,33.909,-84.5399
0,39.0507,-94.5967
1,35.1606,-90.0139
0,29.9356,-90.0204
0,41.7815,-87.5906
0,32.8341,-80.0452
0,38.8512,-104.76
0,37.7352,-89.2084
0,36.1566,-86.8065
1,38.8184,-104.76
0,39.4188,-75.2278
0,36.1374,-115.06
0,37.7437,-122.165
0,35.0574,-94.232
0,45.8296,-92.9363
1,29.7654,-95.3663
0,30.47,-91.0449
0,41.9104,-87.7118
0,42.0412,-87.696
0,39.7679,-84.2105
0,30.4369,-91.0457
1,29.676,-95.5412
0,38.2566,-104.644
0,39.11,-84.5647
0,37.7544,-122.16
0,37.0603,-76.2989
0,40.4858,-74.4467
0,25.883,-80.2275
0,30.4442,-89.0985
0,41.8209,-87.6949
0,42.1154,-72.5999
0,36.1385,-86.8201
0,32.4254,-87.0501
0,41.8193,-87.6932
1,39.9265,-75.191
0,39.2795,-76.6846
0,41.1252,-80.6383
0,38.9373,-90.8975
0,32.4282,-81.8002
0,41.6995,-87.6284
1,43.1463,-77.5987
1,40.7253,-74.1815
0,43.0059,-71.4683
0,30.2707,-89.776
0,37.7905,-122.261
0,41.776,-87.6354
0,29.934,-90.0206
0,37.5205,-77.5108
0,42.841,-85.6641
0,29.9872,-95.3477
0,41.8569,-87.7203
0,33.5073,-80.8498
0,34.5024,-82.6589
0,25.4355,-80.4887
0,41.7432,-87.5996
0,33.6228,-84.5154
2,25.7341,-80.3552
0,39.2009,-84.4617
1,61.6365,-149.343
1,41.7633,-87.6404
0,39.9868,-75.1474
0,39.9322,-75.1721
0,40.021,-75.1563
1,36.2033,-115.153
0,43.1258,-89.3002
0,32.4741,-84.9521
0,34.2727,-85.1381
0,40.9264,-74.1819
0,28.7985,-81.2732
0,41.7344,-87.6231
0,38.6949,-90.2432
0,30.4536,-84.3075
0,40.6708,-89.6458
0,33.8379,-84.3745
1,37.3763,-93.3418
0,38.2441,-85.7637
0,41.256,-72.8721
0,32.2967,-88.6294
0,38.2441,-85.7637
0,34.1146,-117.83
0,42.3126,-71.0899
0,45.4071,-122.797
0,41.5253,-88.0727
0,32.4282,-81.8002
0,34.1603,-80.765
0,47.4435,-122.296
2,33.725,-112.203
0,43.2786,-90.0447
0,37.783,-122.231
0,36.0971,-80.4194
0,35.1631,-89.842
0,39.7998,-86.1143
0,37.7747,-122.22
1,34.569,-85.615
0,35.159,-89.843
0,33.7069,-84.2186
0,33.7401,-81.6865
0,38.8198,-97.5988
1,32.1964,-95.4531
0,35.4931,-97.5709
1,41.4316,-81.5648
0,28.436,-81.3065
0,32.5184,-84.9668
0,42.8531,-106.391
0,26.161,-80.2734
0,38.0567,-84.4857
0,37.8218,-122.281
2,34.1621,-92.0506
0,35.8774,-78.7936
1,61.2047,-149.738
1,38.8583,-76.9966
0,38.9439,-77.0274
1,37.7831,-122.394
0,43.2378,-77.706
0,32.4831,-99.7115
0,38.9075,-77.0176
1,29.9676,-90.0348
0,29.982,-95.4381
3,29.9648,-90.0376
0,33.95,-83.4041
0,35.1792,-89.8683
0,35.4733,-97.5182
0,41.2419,-80.8139
0,43.1407,-72.4542
0,32.9261,-80.045
0,31.2768,-85.4399
0,33.9283,-83.3408
0,34.1942,-79.7271
0,41.2625,-96.0445
0,43.1083,-87.9617
0,28.436,-81.3065
0,33.4672,-112.111
0,37.181,-93.2472
0,30.2736,-92.0183
0,39.3987,-74.5539
0,33.7319,-84.405
0,39.3608,-76.7085
0,39.3414,-76.6646
0,34.7594,-86.5795
0,37.4956,-77.5542
0,41.3211,-96.0814
0,38.1255,-81.2468
1,33.7276,-84.4014
0,36.1731,-86.7915
0,40.7473,-74.2369
0,41.881,-87.7085
0,38.4472,-121.827
0,44.9577,-93.0458
0,34.5136,-82.6506
0,34.1445,-116.414
0,35.0256,-85.2526
0,39.7281,-86.2513
1,38.7354,-90.2831
1,38.853,-76.884
0,41.3456,-72.9154
0,37.8286,-122.271
0,37.7584,-122.155
0,36.0535,-79.7923
0,25.9335,-80.2625
0,37.5802,-81.7893
0,35.0559,-80.6985
1,40.7043,-74.088
0,34.5107,-79.6528
0,26.6076,-81.9743
0,39.3063,-76.7067
0,41.3053,-95.8955
0,37.807,-122.297
0,38.8943,-76.9123
0,42.5219,-92.3368
0,36.0616,-79.4327
0,34.6489,-86.7766
0,40.6936,-89.589
1,40.9151,-74.0492
0,35.1205,-83.0881
0,38.7405,-90.3648
0,33.8471,-117.942
0,38.2966,-104.625
2,39.8183,-86.0889
0,36.1297,-86.7546
1,36.1389,-95.8866
0,34.469,-82.6544
0,39.3538,-74.4449
0,26.0578,-80.1119
0,39.7197,-75.6622
0,39.998,-75.1254
0,33.7545,-84.3862
1,35.3126,-97.2547
0,37.1997,-93.2557
1,32.8565,-90.4038
0,41.7727,-87.5885
0,33.5604,-81.7196
4,37.509,-77.4748
