date,state,city_or_county,n_killed,n_injured,n_total,city_ascii,state_name,state_id,county_name
2017-05-10,Wisconsin,Fond Du Lac,0,0,0,,,,
2017-05-10,Texas,Porter,0,0,0,,,,
2017-05-10,West Virginia,Ona,0,0,0,,,,
2017-05-11,Massachusetts,Palmer,0,0,0,,,,
2017-05-11,Illinois,Mchenry,0,0,0,,,,
2017-05-11,Louisiana,Cottonport ,0,3,3,,,,
2017-05-11,West Virginia,Clarksburg ,0,0,0,,,,
2017-05-11,Connecticut,South Windsor,0,0,0,,,,
2017-05-11,Maryland,Havre De Grace,0,0,0,,,,
2017-05-11,Florida,Orlando ,0,1,1,,,,
2017-05-11,Florida,Kissimmee ,2,0,2,,,,
2017-05-11,Utah,Salt Lake City ,0,1,1,,,,
2017-05-12,Illinois,Chicago ,0,1,1,,,,
2017-05-12,Pennsylvania,Jackson,0,0,0,,,,
2017-05-12,New Jersey,Union,0,0,0,,,,
2017-05-12,Tennessee,Antioch,0,1,1,,,,
2017-05-12,Alabama,Daleville ,1,0,1,,,,
2017-05-12,New York,Carthage ,0,0,0,,,,
2017-05-12,Virginia,Woodbridge ,0,0,0,,,,
2017-05-12,Virginia,Richmond ,0,0,0,,,,
2017-05-12,Georgia,Flintstone,0,0,0,,,,
2017-05-12,South Carolina,Okatie,0,0,0,,,,
2017-05-12,Ohio,Cleveland ,0,0,0,,,,
2017-05-13,Minnesota,Saint Paul ,0,0,0,,,,
2017-05-13,Georgia,Mcdonough,1,0,1,,,,
2017-05-13,Florida,Palm Beach Gardens ,1,0,1,,,,
2017-05-13,Maine,Boothbay,0,0,0,,,,
2017-05-13,Virginia,Java,1,0,1,,,,
2017-05-13,West Virginia,Lochgelly,0,0,0,,,,
2017-05-13,Illinois,Chicago ,0,1,1,,,,
2017-05-13,Wisconsin,Milwaukee ,1,0,1,,,,
2017-05-13,Georgia,Augusta ,0,0,0,,,,
2017-05-13,Utah,Salt Lake City ,0,1,1,,,,
2017-05-13,Maine,Smithfield,0,0,0,,,,
2017-05-13,Utah,Salt Lake City ,0,1,1,,,,
2017-05-14,Florida,Land O Lakes ,0,1,1,,,,
2017-05-14,New York,Rosedale,0,1,1,,,,
2017-05-14,New York,Patchogue ,0,0,0,,,,
2017-05-14,Illinois,Chicago ,1,0,1,,,,
2017-05-14,New York,Flushing,0,1,1,,,,
2017-05-14,Michigan,Trenton ,0,1,1,,,,
2017-05-14,New York,Springfield Gardens,1,1,2,,,,
2017-05-14,Alabama,Birmingham ,0,0,0,,,,
2017-05-14,Wisconsin,Milwaukee ,0,1,1,,,,
2017-05-14,New Jersey,North Brunswick,1,0,1,,,,
2017-05-15,Texas,Ledbetter ,1,0,1,,,,
2017-05-15,Virginia,Locust Grove,1,0,1,,,,
2017-05-15,Illinois,Chicago ,0,2,2,,,,
2017-05-15,Illinois,Chicago ,0,0,0,,,,
2017-05-15,Virginia,Locust Grove,1,0,1,,,,
2017-05-15,New Jersey,Neptune,1,0,1,,,,
2017-05-15,New York,Long Island City,1,0,1,,,,
2017-05-15,Louisiana,Lake Charles ,0,1,1,,,,
2017-05-15,Illinois,East Saint Louis ,0,2,2,,,,
2017-05-15,Pennsylvania,Wilkes Barre,0,0,0,,,,
2017-05-15,Texas,Mcallen,0,1,1,,,,
2017-05-15,Pennsylvania,Pittsburgh ,0,2,2,,,,
2017-05-16,West Virginia,Charleston ,0,0,0,,,,
2017-05-16,Connecticut,Wilton,0,0,0,,,,
2017-05-16,Illinois,Chicago ,0,3,3,,,,
2017-05-16,Missouri,Saint Louis ,1,0,1,,,,
2017-05-16,Pennsylvania,Braddock ,0,1,1,,,,
2017-05-16,Colorado,Englewood ,0,0,0,,,,
2017-05-16,Washington,Spokane ,0,0,0,,,,
2017-05-16,Tennessee,Antioch,0,3,3,,,,
2017-05-16,California,North Hollywood,0,1,1,,,,
2017-05-16,Massachusetts,Seekonk,0,0,0,,,,
2017-05-16,Florida,Fleming Island,0,0,0,,,,
2017-05-16,California,La Jolla,2,0,2,,,,
2017-05-17,Maine,Readfield,0,1,1,,,,
2017-05-17,Tennessee,Madison,0,1,1,,,,
2017-05-17,Illinois,Chicago ,1,0,1,,,,
2017-05-17,Florida,Hallandale ,1,0,1,,,,
2017-05-17,Maine,Waterville ,0,0,0,,,,
2017-05-17,Maryland,Windsor Mill,0,1,1,,,,
2017-05-17,Tennessee,Butler,1,0,1,,,,
2017-05-17,Connecticut,Preston,0,0,0,,,,
2017-05-17,New Hampshire,Dunbarton,0,0,0,,,,
2017-05-17,Maryland,Gwynn Oak,0,1,1,,,,
2017-05-17,Illinois,Chicago ,1,0,1,,,,
2017-05-17,Missouri,Saint Louis ,0,0,0,,,,
2017-05-17,Illinois,Chicago ,0,1,1,,,,
2017-05-17,Illinois,Chicago ,0,1,1,,,,
2017-05-17,Pennsylvania,Burgettstown ,2,0,2,,,,
2017-05-17,Georgia,Atlanta ,0,1,1,,,,
2017-05-17,Illinois,Dundee ,0,1,1,,,,
2017-05-18,Indiana,Indianapolis ,0,0,0,,,,
2017-05-18,Texas,Cypress,1,0,1,,,,
2017-05-18,Pennsylvania,Pittsburgh ,1,0,1,,,,
2017-05-18,Ohio,Dayton ,0,1,1,,,,
2017-05-18,Utah,Salt Lake City ,0,0,0,,,,
2017-05-18,New York,Ozone Park,1,0,1,,,,
2017-05-18,Arkansas,Hot Springs National Park ,1,0,1,,,,
2017-05-18,Maryland,Temple Hills ,0,0,0,,,,
2017-05-18,Maine,Houlton ,0,0,0,,,,
2017-05-18,Missouri,Robertsville,0,0,0,,,,
2017-05-18,California,Los Angeles ,1,0,1,,,,
2017-05-18,South Carolina,Myrtle Beach ,0,0,0,,,,
2017-05-18,Illinois,Woodstock ,0,0,0,,,,
2017-05-19,Tennessee,Madison,0,2,2,,,,
2017-05-19,Alabama,Adger,0,0,0,,,,
2017-05-19,New York,Jamaica,0,1,1,,,,
2017-05-19,Maine,Belgrade,1,1,2,,,,
2017-05-19,New Hampshire,Contoocook ,0,1,1,,,,
2017-05-19,Florida,Hollywood ,0,1,1,,,,
2017-05-19,Virginia,Fredericksburg ,2,0,2,,,,
2017-05-19,North Carolina,Gold Hill,0,0,0,,,,
2017-05-20,Texas,Bruceville,2,0,2,,,,
2017-05-20,Vermont,Brattleboro ,0,0,0,,,,
2017-05-20,California,Salinas ,0,0,0,,,,
2017-05-20,New Hampshire,Gilmanton,0,0,0,,,,
2017-05-20,Pennsylvania,Harrisburg ,0,0,0,,,,
2017-05-20,California,Harbor City,1,1,2,,,,
2017-05-20,Ohio,Cincinnati ,0,0,0,,,,
2017-05-20,Tennessee,Chattanooga ,0,0,0,,,,
2017-05-21,Illinois,Chicago ,0,2,2,,,,
2017-05-21,Ohio,Cincinnati ,0,1,1,,,,
2017-05-21,Pennsylvania,Harrisburg ,1,0,1,,,,
2017-05-21,New York,Buffalo ,0,1,1,,,,
2017-05-21,Illinois,Chicago ,0,2,2,,,,
2017-05-21,Utah,Salt Lake City ,0,0,0,,,,
2017-05-21,Illinois,Chicago ,0,1,1,,,,
2017-05-21,Texas,Houston ,2,0,2,,,,
2017-05-21,Alabama,Bessemer ,1,1,2,,,,
2017-05-21,Georgia,Atlanta ,1,0,1,,,,
2017-05-21,Texas,Mission ,0,0,0,,,,
2017-05-22,Louisiana,Westwego ,0,2,2,,,,
2017-05-22,California,Suisun City,0,1,1,,,,
2017-05-22,Michigan,Trenton ,3,0,3,,,,
2017-05-22,Oklahoma,Oklahoma City ,0,0,0,,,,
2017-05-22,Florida,Hollywood ,0,0,0,,,,
2017-05-22,Maryland,Baltimore ,0,1,1,,,,
2017-05-22,Ohio,Cincinnati ,0,0,0,,,,
2017-05-22,Florida,Mc David,0,0,0,,,,
2017-05-22,Ohio,Cleveland ,1,0,1,,,,
2017-05-22,Florida,Daytona Beach ,0,0,0,,,,
2017-05-22,Illinois,Chicago ,1,0,1,,,,
2017-05-22,New Hampshire,Seabrook,0,0,0,,,,
2017-05-23,Utah,Salt Lake City ,0,0,0,,,,
2017-05-23,Montana,Billings ,0,0,0,,,,
2017-05-23,New York,New York ,0,2,2,,,,
2017-05-23,Georgia,Atlanta ,0,2,2,,,,
2017-05-23,Pennsylvania,Pittsburgh ,0,1,1,,,,
2017-05-23,Florida,Greenacres,0,0,0,,,,
2017-05-23,Illinois,Chicago ,1,0,1,,,,
2017-05-23,Michigan,Jerome,0,0,0,,,,
2017-05-24,Tennessee,Madison,0,1,1,,,,
2017-05-24,Maryland,Windsor Mill,1,0,1,,,,
2017-05-24,Tennessee,Madison,0,1,1,,,,
2017-05-24,Florida,Tampa ,0,1,1,,,,
2017-05-24,Minnesota,Minneapolis ,0,1,1,,,,
2017-05-24,Illinois,Chicago ,1,0,1,,,,
2017-05-24,Missouri,Saint Louis ,0,1,1,,,,
2017-05-24,Florida,Deland,0,1,1,,,,
2017-05-24,Tennessee,Madison,0,1,1,,,,
2017-05-24,Florida,Silver Springs,0,0,0,,,,
2017-05-24,New York,New York ,0,1,1,,,,
2017-05-24,Pennsylvania,Wilkes Barre,0,2,2,,,,
2017-05-24,New Jersey,Scotch Plains,0,0,0,,,,
2017-05-24,California,Lynwood ,0,0,0,,,,
2017-05-24,Washington,Spokane ,0,0,0,,,,
2017-05-25,Florida,San Mateo,1,0,1,,,,
2017-05-25,Michigan,Waterford,0,0,0,,,,
2017-05-25,South Carolina,Summerville ,0,1,1,,,,
2017-05-25,North Carolina,Winston Salem ,1,0,1,,,,
2017-05-25,Georgia,Lagrange,0,1,1,,,,
2017-05-25,Arizona,Phoenix ,0,1,1,,,,
2017-05-25,Maryland,Gwynn Oak,0,1,1,,,,
2017-05-25,Florida,Pompano Beach ,0,0,0,,,,
2017-05-25,Oklahoma,Catoosa ,0,0,0,,,,
2017-05-25,California,Compton ,0,0,0,,,,
2017-05-25,Florida,Key West ,0,0,0,,,,
2017-05-25,California,Los Angeles ,0,1,1,,,,
2017-05-25,Tennessee,Antioch,0,1,1,,,,
2017-05-25,Connecticut,Ledyard,0,0,0,,,,
2017-05-26,Rhode Island,East Greenwich,0,0,0,,,,
2017-05-26,California,Van Nuys,0,1,1,,,,
2017-05-26,Illinois,Chicago ,0,1,1,,,,
2017-05-26,Alabama,Birmingham ,0,1,1,,,,
2017-05-26,Indiana,Needham,0,0,0,,,,
2017-05-26,Ohio,Dayton ,0,2,2,,,,
2017-05-26,Colorado,Canon City,0,0,0,Canon City,Colorado,CO,Fremont
2017-05-26,North Carolina,Asheville ,0,0,0,,,,
2017-05-26,Pennsylvania,Pittsburgh ,0,0,0,,,,
2017-05-26,Pennsylvania,Wilkes Barre,0,1,1,,,,
2017-05-26,Alabama,Birmingham ,1,0,1,,,,
2017-05-26,New Jersey,Somerset ,0,0,0,,,,
2017-05-26,Utah,Salt Lake City ,0,0,0,,,,
2017-05-27,Connecticut,Wallingford,1,0,1,,,,
2017-05-27,Connecticut,Seymour,0,1,1,,,,
2017-05-27,Tennessee,Antioch,1,0,1,,,,
2017-05-27,New Jersey,Somerset ,0,1,1,,,,
2017-05-27,Ohio,Dayton ,0,1,1,,,,
2017-05-27,New York,Jamaica,1,0,1,,,,
2017-05-27,Georgia,Atlanta ,0,2,2,,,,
2017-05-27,Illinois,Mchenry ,1,0,1,,,,
2017-05-27,Pennsylvania,Mckeesport,1,0,1,Mckeesport,Pennsylvania,PA,Allegheny
2017-05-27,Minnesota,Minneapolis ,0,0,0,,,,
2017-05-27,Ohio,Cincinnati ,0,1,1,,,,
2017-05-27,New York,New York ,0,4,4,,,,
2017-05-27,California,San Pedro,0,0,0,,,,
2017-05-27,California,Salinas ,0,0,0,,,,
2017-05-27,Illinois,Chicago ,0,1,1,,,,
2017-05-27,Minnesota,Minneapolis ,1,0,1,,,,
2017-05-27,Minnesota,Saint Paul ,0,0,0,,,,
2017-05-27,New Jersey,Irvington,1,0,1,,,,
2017-05-28,Vermont,Highgate Center,0,1,1,,,,
2017-05-28,Hawaii,Honokaa,0,0,0,Honokaa,Hawaii,HI,Hawaii
2017-05-28,New Jersey,Lake Hopatcong,0,1,1,,,,
2017-05-28,Ohio,Cincinnati ,0,0,0,,,,
2017-05-28,Minnesota,Minneapolis ,0,0,0,,,,
2017-05-28,Georgia,Atlanta ,1,0,1,,,,
2017-05-28,Missouri,Kansas City ,1,0,1,,,,
2017-05-29,West Virginia,Gerrardstown,1,0,1,,,,
2017-05-29,Maryland,Windsor Mill,1,0,1,,,,
2017-05-29,Pennsylvania,Pittsburgh ,0,0,0,,,,
2017-05-29,Florida,Palm Beach Gardens ,0,1,1,,,,
2017-05-29,Illinois,Chicago ,1,2,3,,,,
2017-05-29,Alabama,Alpine,1,0,1,,,,
2017-05-29,Arkansas,Hot Springs National Park,0,1,1,,,,
2017-05-29,Arkansas,Hot Springs National Park ,0,1,1,,,,
2017-05-29,Maine,Kennebunkport ,1,0,1,,,,
2017-05-30,Utah,Salt Lake City ,1,0,1,,,,
2017-05-30,Georgia,Silver Creek,0,0,0,,,,
2017-05-30,Pennsylvania,Harrisburg ,1,0,1,,,,
2017-05-30,Georgia,Lagrange,0,1,1,,,,
2017-05-30,North Carolina,Winston Salem ,1,0,1,,,,
2017-05-30,Pennsylvania,Braddock ,0,1,1,,,,
2017-05-30,Virginia,Woodbridge ,0,0,0,,,,
2017-05-30,Mississippi,Biloxi ,0,1,1,,,,
2017-05-30,Maryland,Linthicum Heights ,0,0,0,,,,
2017-05-30,Massachusetts,Marlborough ,0,0,0,,,,
2017-05-30,West Virginia,Hartford,0,1,1,,,,
2017-05-30,Utah,Salt Lake City ,0,1,1,,,,
2017-05-30,New Jersey,Somerset ,0,0,0,,,,
2017-05-30,Illinois,Chicago ,0,1,1,,,,
2017-05-30,Illinois,Chicago ,0,1,1,,,,
2017-05-30,California,Ventura ,0,2,2,,,,
2017-05-30,Connecticut,Hamden,0,0,0,,,,
2017-05-30,Louisiana,Saint Bernard ,0,0,0,,,,
2017-05-30,North Carolina,Gold Hill,0,0,0,,,,
2017-05-30,Georgia,Atlanta ,1,0,1,,,,
2017-05-30,Wyoming,Casper ,0,0,0,,,,
2017-05-31,Colorado,Aurora ,1,0,1,,,,
2017-05-31,New Hampshire,Newington,0,0,0,,,,
2017-05-31,North Carolina,Winston Salem ,0,1,1,,,,
2017-05-31,Ohio,Dayton ,0,0,0,,,,
2017-05-31,New York,Flushing,1,0,1,,,,
2017-05-31,New Jersey,South Orange,0,1,1,,,,
2017-05-31,New York,Yorktown Heights ,0,0,0,,,,
2017-05-31,Maryland,Hyattsville ,1,0,1,,,,
2017-05-31,Pennsylvania,Wilkes Barre,1,0,1,,,,
2017-06-01,Utah,Salt Lake City ,0,1,1,,,,
2017-06-01,Washington,Puyallup ,0,0,0,,,,
2017-06-01,Louisiana,Amite ,2,0,2,,,,
2017-06-01,Illinois,Chicago ,0,1,1,,,,
2017-06-01,Idaho,Coeur D Alene ,2,0,2,,,,
2017-06-01,Kansas,Wichita ,0,1,1,,,,
2017-06-01,Alabama,Birmingham ,0,0,0,,,,
2017-06-01,Illinois,Chicago ,0,1,1,,,,
2017-06-01,North Carolina,Franklin ,1,0,1,,,,
2017-06-02,Florida,Hollywood ,0,1,1,,,,
2017-06-02,California,Sunland,0,1,1,,,,
2017-06-02,Maryland,Hyattsville ,1,0,1,,,,
2017-06-02,Alabama,Birmingham ,0,0,0,,,,
2017-06-02,Michigan,Harrison Township,0,0,0,,,,
2017-06-02,New York,New York ,0,1,1,,,,
2017-06-02,Virginia,Dinwiddie,0,0,0,,,,
2017-06-02,Utah,Salt Lake City ,0,0,0,,,,
2017-06-02,Kentucky,West Paducah,0,0,0,,,,
2017-06-02,West Virginia,Harrisville ,0,1,1,,,,
2017-06-02,Georgia,Lagrange,0,0,0,,,,
2017-06-02,Pennsylvania,Sugarloaf,0,0,0,,,,
2017-06-02,Colorado,Littleton ,0,0,0,,,,
2017-06-02,California,Van Nuys,1,0,1,,,,
2017-06-02,California,North Fork,0,0,0,,,,
2017-06-02,California,Van Nuys,0,0,0,,,,
2017-06-02,Florida,Fort Lauderdale ,1,0,1,,,,
2017-06-02,Louisiana,New Orleans ,0,0,0,,,,
2017-06-03,Massachusetts,Westport,1,0,1,,,,
2017-06-03,Illinois,Chicago ,0,1,1,,,,
2017-06-03,Nebraska,Martell,0,0,0,,,,
2017-06-03,New Hampshire,Fremont,0,0,0,,,,
2017-06-03,Illinois,Chicago ,1,0,1,,,,
2017-06-03,Illinois,Chicago ,0,1,1,,,,
2017-06-03,Massachusetts,Natick,0,0,0,,,,
2017-06-04,New York,Merrick ,0,0,0,,,,
2017-06-04,California,Salinas ,0,0,0,,,,
2017-06-04,Pennsylvania,Wilkes Barre,0,1,1,,,,
2017-06-04,Mississippi,Mc Cool ,1,1,2,,,,
2017-06-04,Illinois,Chicago ,0,1,1,,,,
2017-06-04,Wisconsin,Stevens Point ,0,1,1,,,,
2017-06-04,Pennsylvania,Wilkes Barre,0,0,0,,,,
2017-06-04,New York,Flushing,0,1,1,,,,
2017-06-04,New York,New York ,0,1,1,,,,
2017-06-04,Alabama,Mobile ,0,0,0,,,,
2017-06-04,Georgia,Lagrange,0,0,0,,,,
2017-06-04,Missouri,Saint Louis ,0,0,0,,,,
2017-06-04,Missouri,Saint Louis ,0,0,0,,,,
2017-06-05,Texas,Mcallen,0,1,1,,,,
2017-06-05,Pennsylvania,Kinzers,1,0,1,,,,
2017-06-05,Texas,San Angelo ,0,1,1,,,,
2017-06-05,Ohio,Columbus ,0,1,1,,,,
2017-06-05,Utah,Salt Lake City ,0,1,1,,,,
2017-06-05,Massachusetts,Tewksbury,0,0,0,,,,
2017-06-05,North Carolina,Winston Salem ,1,1,2,,,,
2017-06-06,Illinois,Chicago ,1,1,2,,,,
2017-06-06,California,Wilmington,1,0,1,,,,
2017-06-06,Wisconsin,Madison ,0,0,0,,,,
2017-06-06,Pennsylvania,Mckeesport,0,1,1,Mckeesport,Pennsylvania,PA,Allegheny
2017-06-06,South Carolina,Beaufort ,0,0,0,,,,
2017-06-06,California,Wilmington,1,0,1,,,,
2017-06-06,Maine,Orrington,1,0,1,,,,
2017-06-06,California,Wilmington,1,0,1,,,,
2017-06-06,New Jersey,Mullica Hill ,0,0,0,,,,
2017-06-06,Washington,Seattle ,1,0,1,,,,
2017-06-06,Hawaii,Kaneohe,0,0,0,Kaneohe,Hawaii,HI,Honolulu
2017-06-06,Wisconsin,Milwaukee ,0,0,0,,,,
2017-06-06,Tennessee,Madison,0,0,0,,,,
2017-06-06,Michigan,Muskegon ,0,0,0,,,,
2017-06-06,New Jersey,Blackwood ,2,0,2,,,,
2017-06-06,Utah,Sandy,3,2,5,,,,
2017-06-06,Georgia,Lagrange,0,0,0,,,,
2017-06-07,California,Nuevo ,2,0,2,,,,
2017-06-07,California,Porterville ,0,0,0,,,,
2017-06-07,Illinois,Pembroke Township,0,1,1,,,,
2017-06-07,New Jersey,Trenton ,1,0,1,,,,
2017-06-07,Illinois,Chicago ,0,0,0,,,,
2017-06-07,Washington,Spokane ,0,1,1,,,,
2017-06-07,Florida,Naples ,0,0,0,,,,
2017-06-07,New Jersey,West Orange,0,0,0,,,,
2017-06-07,Illinois,Chicago ,0,1,1,,,,
2017-06-07,Illinois,Dundee Township,1,0,1,,,,
2017-06-07,Minnesota,Saint Paul ,1,0,1,,,,
2017-06-07,Florida,Fort Lauderdale ,1,0,1,,,,
2017-06-07,Virginia,Cascade,0,1,1,,,,
2017-06-07,Missouri,Saint Louis ,0,0,0,,,,
2017-06-08,Florida,Palm Beach Gardens ,0,1,1,,,,
2017-06-08,Louisiana,Farmerville ,1,0,1,,,,
2017-06-08,Illinois,Centralia ,0,0,0,,,,
2017-06-08,New Jersey,West Orange,0,0,0,,,,
2017-06-08,Pennsylvania,Pittsburgh ,0,0,0,,,,
2017-06-08,Washington,Bremerton ,0,2,2,,,,
2017-06-08,Utah,Vernal ,0,2,2,,,,
2017-06-09,Massachusetts,Seekonk,0,0,0,,,,
2017-06-09,Ohio,Fairborn ,0,0,0,,,,
2017-06-09,California,Los Angeles ,1,0,1,,,,
2017-06-09,Connecticut,Canton,0,0,0,,,,
2017-06-09,California,Santa Maria ,0,1,1,,,,
2017-06-09,North Carolina,Lexington ,0,1,1,,,,
2017-06-09,Alabama,Mobile ,1,0,1,,,,
2017-06-09,Florida,Miami ,1,0,1,,,,
2017-06-09,California,Panorama City,1,1,2,,,,
2017-06-09,New York,Corona ,1,1,2,,,,
2017-06-09,New Jersey,Bloomfield,1,0,1,,,,
2017-06-09,Florida,Homestead ,0,1,1,,,,
2017-06-10,Tennessee,Antioch,0,1,1,,,,
2017-06-10,Alabama,Mobile ,0,1,1,,,,
2017-06-10,California,Mc Farland ,0,2,2,,,,
2017-06-10,Ohio,Cincinnati ,1,0,1,,,,
2017-06-10,Wisconsin,Prairie Du Chien,0,0,0,,,,
2017-06-10,New York,Jamaica,0,1,1,,,,
2017-06-10,Illinois,Chicago ,0,1,1,,,,
2017-06-10,Illinois,Chicago ,0,1,1,,,,
2017-06-10,California,Harbor City,0,1,1,,,,
2017-06-10,New York,Memphis,0,0,0,,,,
2017-06-11,Hawaii,Haliimaile,0,1,1,Haliimaile,Hawaii,HI,Maui
2017-06-11,New York,Corona ,0,1,1,,,,
2017-06-11,Pennsylvania,Wilkes Barre,0,0,0,,,,
2017-06-11,Illinois,Chicago ,0,2,2,,,,
2017-06-11,Indiana,Poland,0,0,0,,,,
2017-06-11,Connecticut,Cheshire,0,0,0,,,,
2017-06-11,Connecticut,Middlebury,0,0,0,,,,
2017-06-11,New York,New York ,0,2,2,,,,
2017-06-11,New York,New York ,0,0,0,,,,
2017-06-11,California,Wonder Valley,0,0,0,,,,
2017-06-11,Tennessee,Memphis ,1,0,1,,,,
2017-06-11,Utah,Salt Lake City ,1,0,1,,,,
2017-06-12,Illinois,Chicago ,0,1,1,,,,
2017-06-12,Georgia,Mcdonough,1,1,2,,,,
2017-06-12,Washington,Seattle ,1,0,1,,,,
2017-06-12,Kentucky,Trosper,1,2,3,,,,
2017-06-12,Delaware,Wilmington ,0,0,0,,,,
2017-06-12,Illinois,Effingham ,0,0,0,,,,
2017-06-12,Kentucky,Teaberry,0,1,1,,,,
2017-06-12,Maine,Vassalboro,0,1,1,,,,
2017-06-12,Louisiana,New Orleans ,0,1,1,,,,
2017-06-12,Ohio,Cleveland ,0,1,1,,,,
2017-06-12,Florida,Homestead ,0,1,1,,,,
2017-06-12,Maine,Saint Albans,0,0,0,,,,
2017-06-12,Texas,Tow,0,1,1,,,,
2017-06-13,Ohio,Dayton ,0,0,0,,,,
2017-06-13,Illinois,Chicago ,0,1,1,,,,
2017-06-13,Illinois,La Grange ,0,0,0,,,,
2017-06-13,Connecticut,Tolland,0,0,0,,,,
2017-06-13,Washington,Seattle ,0,0,0,,,,
2017-06-13,Missouri,Saint Louis ,0,4,4,,,,
2017-06-13,Florida,Lake Worth ,0,0,0,,,,
2017-06-13,Florida,Lake Worth ,0,0,0,,,,
2017-06-13,Massachusetts,Gilford,0,0,0,,,,
2017-06-13,Maryland,Ijamsville,0,1,1,,,,
2017-06-13,New Jersey,Egg Harbor Township,0,0,0,,,,
2017-06-13,Louisiana,Monroe ,0,1,1,,,,
2017-06-14,California,Lebec ,1,0,1,,,,
2017-06-14,Washington,Seattle ,0,1,1,,,,
2017-06-14,Illinois,Chicago ,0,1,1,,,,
2017-06-14,Wisconsin,Madison ,0,1,1,,,,
2017-06-14,Virginia,Locust Grove,0,1,1,,,,
2017-06-14,California,Los Angeles ,1,0,1,,,,
2017-06-14,Illinois,Chicago ,0,1,1,,,,
2017-06-14,Indiana,Michigan City ,1,0,1,,,,
2017-06-14,Ohio,Dayton ,0,0,0,,,,
2017-06-14,California,Wilmington,0,1,1,,,,
2017-06-14,California,Wilmington,0,0,0,,,,
2017-06-15,Illinois,Chicago ,1,0,1,,,,
2017-06-15,New York,Beaver Dams,0,0,0,,,,
2017-06-15,New Jersey,Trenton ,0,0,0,,,,
2017-06-15,Florida,Orlando ,0,1,1,,,,
2017-06-15,Georgia,Flintstone,0,0,0,,,,
2017-06-15,North Carolina,High Point ,0,0,0,,,,
2017-06-15,Ohio,Youngstown ,1,0,1,,,,
2017-06-15,Massachusetts,Easton,0,0,0,,,,
2017-06-15,Connecticut,Windsor,0,0,0,,,,
2017-06-15,New Hampshire,Newton,1,0,1,,,,
2017-06-15,Alabama,Bessemer ,1,0,1,,,,
2017-06-15,Florida,Fort Lauderdale ,1,0,1,,,,
2017-06-15,California,San Pedro,0,1,1,,,,
2017-06-15,Colorado,Colorado Springs ,0,1,1,,,,
2017-06-15,Indiana,Lawrenceburg ,1,0,1,,,,
2017-06-16,California,Wilmington,0,0,0,,,,
2017-06-16,Illinois,Chicago ,1,2,3,,,,
2017-06-16,North Carolina,Arden ,0,0,0,,,,
2017-06-16,California,Ventura ,0,0,0,,,,
2017-06-16,Wisconsin,Fond Du Lac,1,0,1,,,,
2017-06-16,New York,Jamaica,0,2,2,,,,
2017-06-16,California,Pauma Valley,1,0,1,,,,
2017-06-16,Louisiana,Gretna ,0,1,1,,,,
2017-06-17,California,Harbor City,0,0,0,,,,
2017-06-17,Utah,Greenville ,2,0,2,,,,
2017-06-17,Pennsylvania,Wilkes Barre,0,1,1,,,,
2017-06-17,Pennsylvania,Wilkes Barre,0,1,1,,,,
2017-06-17,Connecticut,Hamden,0,0,0,,,,
2017-06-17,New York,Masonville,0,0,0,,,,
2017-06-17,Texas,Houston ,0,2,2,,,,
2017-06-17,South Carolina,Mc Cormick,0,1,1,,,,
2017-06-17,California,Harbor City,0,1,1,,,,
2017-06-17,Florida,Glen Saint Mary ,1,1,2,,,,
2017-06-17,Maine,Gardiner ,1,0,1,,,,
2017-06-18,New York,New York ,0,1,1,,,,
2017-06-18,New Jersey,Woodbury ,0,1,1,,,,
2017-06-18,Georgia,Augusta ,0,1,1,,,,
2017-06-19,Pennsylvania,Mckeesport,1,0,1,Mckeesport,Pennsylvania,PA,Allegheny
2017-06-19,New York,New York ,0,1,1,,,,
2017-06-19,New Jersey,Trenton ,1,0,1,,,,
2017-06-19,Texas,Mcallen,1,0,1,,,,
2017-06-19,Utah,Riverton ,0,1,1,,,,
2017-06-19,Missouri,Kansas City ,0,0,0,,,,
2017-06-19,Colorado,Littleton ,1,1,2,,,,
2017-06-19,California,Sherman Oaks,0,1,1,,,,
2017-06-19,Michigan,Fenwick,2,0,2,,,,
2017-06-19,Florida,Fort Lauderdale ,0,2,2,,,,
2017-06-19,Florida,Bradenton ,0,0,0,,,,
2017-06-19,Florida,Hollywood ,0,0,0,,,,
2017-06-19,Alabama,Mobile ,1,0,1,,,,
2017-06-20,Virginia,Locust Grove,0,1,1,,,,
2017-06-20,Tennessee,Memphis ,0,0,0,,,,
2017-06-20,Florida,Palm Beach Gardens ,0,0,0,,,,
2017-06-20,New York,Jamaica,0,0,0,,,,
2017-06-20,Ohio,Hamilton ,1,0,1,,,,
2017-06-20,California,Burson,0,0,0,,,,
2017-06-20,Illinois,Lake Villa ,0,0,0,,,,
2017-06-20,Florida,Naples ,0,0,0,,,,
2017-06-20,Arizona,Grand Canyon ,1,0,1,,,,
2017-06-20,Louisiana,New Orleans ,0,0,0,,,,
2017-06-21,Florida,Greenacres,0,0,0,,,,
2017-06-21,Alabama,Birmingham ,0,1,1,,,,
2017-06-21,Missouri,Kansas City ,1,1,2,,,,
2017-06-21,Minnesota,Saint Paul ,0,0,0,,,,
2017-06-21,Maryland,Brooklyn ,0,0,0,,,,
2017-06-21,Massachusetts,East Bridgewater,0,0,0,,,,
2017-06-21,New Jersey,Hillside,0,0,0,,,,
2017-06-21,Ohio,Dayton ,1,0,1,,,,
2017-06-21,Georgia,Augusta ,0,0,0,,,,
