date,state,city_or_county,n_killed,n_injured,n_total,county
10/20/2015,South Carolina,Dorchester,1,1,2,Dorchester
10/20/2015,Texas,Harris,0,0,0,Harris
10/20/2015,Pennsylvania,Westmoreland,0,0,0,Westmoreland
10/20/2015,Texas,Harris,0,0,0,Harris
10/21/2015,Colorado,Mesa,0,0,0,Mesa
10/21/2015,Virginia,Nottoway,1,1,2,Nottoway
10/21/2015,Texas,Harris,0,0,0,Harris
10/21/2015,Texas,Gregg,1,0,1,Gregg
10/21/2015,Texas,Bexar,0,0,0,Bexar
10/22/2015,Oklahoma,Sequoyah,0,1,1,Sequoyah
10/22/2015,Michigan,Oakland,0,0,0,Oakland
10/22/2015,South Carolina,Richland,0,1,1,Richland
10/22/2015,Oregon,Marion,0,0,0,Marion
10/22/2015,Oregon,Marion,0,0,0,Marion
10/22/2015,North Carolina,Alamance,0,0,0,Alamance
10/22/2015,Virginia,Henrico,1,0,1,Henrico
10/22/2015,Georgia,Troup,0,0,0,Troup
10/22/2015,Arkansas,Grant,0,1,1,Grant
10/23/2015,Oklahoma,Garfield,0,0,0,Garfield
10/23/2015,Nevada,Carson,0,1,1,Carson
10/23/2015,New Mexico,Dona Ana,0,0,0,Dona Ana
10/23/2015,Virginia,Fauquier,1,0,1,Fauquier
10/24/2015,South Dakota,Meade,0,0,0,Meade
10/24/2015,Arkansas,Jefferson,1,0,1,Jefferson
10/24/2015,Alabama,Cullman,0,1,1,Cullman
10/24/2015,Oklahoma,Caddo,0,0,0,Caddo
10/24/2015,Oklahoma,Canadian,1,1,2,Canadian
10/24/2015,Alabama,Jackson,0,0,0,Jackson
10/24/2015,Florida,Miami-dade,0,1,1,Miami-dade
10/24/2015,West Virginia,Mcdowell,0,1,1,Mcdowell
10/24/2015,Georgia,Oconee,0,0,0,Oconee
10/24/2015,North Carolina,Caswell,1,0,1,Caswell
10/25/2015,Michigan,Branch,0,1,1,Branch
10/25/2015,Mississippi,Jones,0,0,0,Jones
10/25/2015,South Carolina,Chesterfield,2,1,3,Chesterfield
10/26/2015,Indiana,Sullivan,0,1,1,Sullivan
10/26/2015,North Carolina,Pitt,1,0,1,Pitt
10/26/2015,Kentucky,Laurel,0,1,1,Laurel
10/26/2015,South Carolina,Horry,0,1,1,Horry
10/26/2015,North Carolina,Rutherford,0,1,1,Rutherford
10/26/2015,Ohio,Summit,0,0,0,Summit
10/27/2015,North Carolina,Bladen,0,1,1,Bladen
10/27/2015,Texas,Harris,0,2,2,Harris
10/27/2015,North Carolina,Cleveland,0,1,1,Cleveland
10/27/2015,Mississippi,Monroe,1,1,2,Monroe
10/27/2015,Michigan,Barry County,0,1,1,Barry County
10/28/2015,Florida,Pasco,0,1,1,Pasco
10/28/2015,New Mexico,Bernalillo,0,0,0,Bernalillo
10/28/2015,Washington,Clark,0,0,0,Clark
10/28/2015,Oklahoma,Blaine,1,0,1,Blaine
10/28/2015,Georgia,Clarke,0,0,0,Clarke
10/28/2015,California,Kern,0,1,1,Kern
10/29/2015,South Carolina,Darlington,0,0,0,Darlington
10/29/2015,Kentucky,Greenup,1,0,1,Greenup
10/29/2015,Ohio,Clark,0,0,0,Clark
10/29/2015,Virginia,Stafford,0,0,0,Stafford
10/29/2015,Oregon,Marion,0,0,0,Marion
10/29/2015,Georgia,Cobb,0,0,0,Cobb
10/29/2015,North Carolina,Davidson,2,1,3,Davidson
10/30/2015,Texas,Smith,1,1,2,Smith
10/30/2015,Virginia,Henrico,0,1,1,Henrico
10/30/2015,Alabama,Jefferson,0,1,1,Jefferson
10/30/2015,Colorado,Mesa,0,0,0,Mesa
10/30/2015,Colorado,Mesa,0,1,1,Mesa
10/30/2015,Kansas,Shawnee,1,0,1,Shawnee
10/30/2015,Oklahoma,Oklahoma,0,0,0,Oklahoma
10/31/2015,Nevada,White Pine,0,1,1,White Pine
10/31/2015,Michigan,Clare,0,0,0,Clare
10/31/2015,Florida,Miami-dade,0,2,2,Miami-dade
10/31/2015,Minnesota,Winona,0,0,0,Winona
10/31/2015,Alabama,Jefferson,0,1,1,Jefferson
10/31/2015,Texas,Harris,0,1,1,Harris
11/1/2015,South Carolina,Richland,0,1,1,Richland
11/1/2015,West Virginia,Harrison,0,0,0,Harrison
11/1/2015,North Carolina,Guilford,0,0,0,Guilford
11/1/2015,Florida,Orange,0,2,2,Orange
11/1/2015,Oregon,Marion,0,0,0,Marion
11/2/2015,Texas,Wood,0,2,2,Wood
11/2/2015,Texas,Harris,0,1,1,Harris
11/2/2015,Wyoming,Natrona,0,0,0,Natrona
11/2/2015,Texas,Harris,1,0,1,Harris
11/3/2015,Indiana,Starke,0,1,1,Starke
11/3/2015,South Carolina,Orangeburg,1,0,1,Orangeburg
11/3/2015,Texas,Harris,1,0,1,Harris
11/3/2015,Texas,Harris,0,1,1,Harris
11/3/2015,New Mexico,Lea,0,0,0,Lea
11/3/2015,Florida,Orange,0,1,1,Orange
11/4/2015,Oregon,Linn,0,0,0,Linn
11/4/2015,Missouri,Mcdonald,1,0,1,Mcdonald
11/4/2015,South Carolina,Anderson,0,1,1,Anderson
11/4/2015,Florida,Marion,0,0,0,Marion
11/4/2015,Florida,Miami-dade,0,1,1,Miami-dade
11/4/2015,Virginia,Henrico,0,1,1,Henrico
11/4/2015,Texas,Harris,0,1,1,Harris
11/4/2015,Maryland,Prince Georges,0,1,1,Prince Georges
11/4/2015,Mississippi,Simpson,0,2,2,Simpson
11/5/2015,Indiana,Delaware,0,0,0,Delaware
11/5/2015,Texas,Harris,0,1,1,Harris
11/5/2015,South Carolina,Orangeburg,0,0,0,Orangeburg
11/5/2015,North Carolina,Rutherford,1,0,1,Rutherford
11/5/2015,Oregon,Marion,0,0,0,Marion
11/5/2015,Wyoming,Natrona,0,0,0,Natrona
11/5/2015,Oregon,Marion,0,0,0,Marion
11/6/2015,Georgia,Madison,0,0,0,Madison
11/6/2015,North Dakota,Williams,0,0,0,Williams
11/6/2015,Oregon,Linn,0,0,0,Linn
11/6/2015,Missouri,Clay,0,0,0,Clay
11/6/2015,South Carolina,Colleton,0,2,2,Colleton
11/7/2015,Missouri,Ray,0,0,0,Ray
11/7/2015,Missouri,Cole,0,1,1,Cole
11/7/2015,Minnesota,Swift,0,1,1,Swift
11/7/2015,Florida,Collier,0,0,0,Collier
11/7/2015,Alabama,Jackson,0,1,1,Jackson
11/7/2015,California,Sacramento,2,0,2,Sacramento
11/7/2015,South Carolina,Lexington,1,0,1,Lexington
11/8/2015,Colorado,Mesa,0,0,0,Mesa
11/8/2015,Colorado,Mesa,0,1,1,Mesa
11/9/2015,Indiana,Randolph,0,0,0,Randolph
11/9/2015,Florida,Manatee,0,0,0,Manatee
11/9/2015,West Virginia,Logan,0,2,2,Logan
11/9/2015,Texas,Comal,0,0,0,Comal
11/9/2015,West Virginia,Lewis,1,1,2,Lewis
11/9/2015,Missouri,Jefferson,0,1,1,Jefferson
11/9/2015,Oklahoma,Nowata,0,0,0,Nowata
11/10/2015,Arkansas,Randolph,1,0,1,Randolph
11/10/2015,South Carolina,Horry,0,1,1,Horry
11/10/2015,Colorado,Boulder,0,1,1,Boulder
11/10/2015,Colorado,Adams,1,0,1,Adams
11/10/2015,Delaware,New Castle,0,0,0,New Castle
11/10/2015,Montana,Beaverhead,1,0,1,Beaverhead
11/10/2015,Texas,Walker,0,1,1,Walker
11/11/2015,California,El Dorado,2,0,2,El Dorado
11/11/2015,Tennessee,Obion,0,0,0,Obion
11/11/2015,Virginia,Gloucester,0,0,0,Gloucester
11/12/2015,Iowa,Fremont,0,0,0,Fremont
11/12/2015,Oregon,Multnomah,0,0,0,Multnomah
11/12/2015,Oregon,Marion,0,0,0,Marion
11/12/2015,Texas,Harris,0,1,1,Harris
11/12/2015,Washington,Yakima,0,0,0,Yakima
11/12/2015,South Carolina,Cherokee,0,0,0,Cherokee
11/12/2015,North Carolina,Beaufort,0,1,1,Beaufort
11/13/2015,Ohio,Vinton,0,0,0,Vinton
11/13/2015,Idaho,Bonneville,0,0,0,Bonneville
11/13/2015,Minnesota,Olmsted,0,1,1,Olmsted
11/13/2015,Washington,Spokane,0,0,0,Spokane
11/13/2015,Florida,Miami-dade,1,0,1,Miami-dade
11/13/2015,Georgia,Irwin,0,0,0,Irwin
11/13/2015,Florida,Miami-dade,0,3,3,Miami-dade
11/13/2015,Texas,Harris,0,1,1,Harris
11/13/2015,Montana,Cascade,0,1,1,Cascade
11/14/2015,Tennessee,Carter,0,1,1,Carter
11/14/2015,Tennessee,Greene,0,1,1,Greene
11/14/2015,California,Sacramento,2,0,2,Sacramento
11/14/2015,Tennessee,Shelby,0,0,0,Shelby
11/15/2015,Florida,Miami-dade,0,1,1,Miami-dade
11/15/2015,Mississippi,Clay,0,1,1,Clay
11/15/2015,North Carolina,Harnett,1,0,1,Harnett
11/15/2015,Missouri,Pulaski,0,0,0,Pulaski
11/15/2015,Florida,Collier,0,0,0,Collier
11/15/2015,Michigan,Calhoun,0,1,1,Calhoun
11/16/2015,California,Monterey,0,1,1,Monterey
11/16/2015,North Carolina,Edgecombe,0,1,1,Edgecombe
11/16/2015,Minnesota,Carlton,0,0,0,Carlton
11/16/2015,Alabama,Cherokee,3,1,4,Cherokee
11/16/2015,Missouri,Saint Louis,1,0,1,Saint Louis
11/16/2015,South Carolina,Marion,0,1,1,Marion
11/16/2015,Florida,Pinellas,0,1,1,Pinellas
11/17/2015,Texas,Smith,0,1,1,Smith
11/17/2015,Texas,Harris,0,3,3,Harris
11/17/2015,Texas,Harris,1,0,1,Harris
11/17/2015,Texas,Harris,0,1,1,Harris
11/17/2015,Florida,Miami-dade,1,0,1,Miami-dade
11/18/2015,North Carolina,Rowan,0,0,0,Rowan
11/18/2015,Illinois,Kane,0,0,0,Kane
11/18/2015,Michigan,Wayne,0,0,0,Wayne
11/18/2015,Mississippi,Jones,0,0,0,Jones
11/18/2015,Texas,Bowie,0,0,0,Bowie
11/18/2015,North Carolina,Catawba,0,1,1,Catawba
11/18/2015,Pennsylvania,Montgomery,0,0,0,Montgomery
11/18/2015,Florida,Miami-dade,0,1,1,Miami-dade
11/19/2015,Texas,Lubbock,0,1,1,Lubbock
11/19/2015,Missouri,Boone,0,0,0,Boone
11/19/2015,Florida,Saint Lucie,1,0,1,Saint Lucie
11/20/2015,Florida,Miami-dade,0,0,0,Miami-dade
11/20/2015,Indiana,Clinton,0,0,0,Clinton
11/20/2015,Virginia,Chesterfield,0,1,1,Chesterfield
11/20/2015,Illinois,Henry,0,0,0,Henry
11/20/2015,Missouri,Madison,0,1,1,Madison
11/20/2015,South Carolina,Richland,0,1,1,Richland
11/20/2015,Virginia,Henrico,0,1,1,Henrico
11/20/2015,Florida,Miami-dade,0,2,2,Miami-dade
11/21/2015,Oregon,Marion,0,0,0,Marion
11/21/2015,South Carolina,Greenville,0,1,1,Greenville
11/21/2015,North Carolina,Halifax,0,0,0,Halifax
11/21/2015,Louisiana,Bossier,1,1,2,Bossier
11/21/2015,Wisconsin,Rock,0,1,1,Rock
11/22/2015,North Carolina,Wilkes,1,0,1,Wilkes
11/22/2015,California,Yuba,1,0,1,Yuba
11/22/2015,Wyoming,Big Horn,0,1,1,Big Horn
11/22/2015,Texas,Harris,1,0,1,Harris
11/22/2015,Nebraska,Morrill,1,0,1,Morrill
11/22/2015,Oklahoma,Le Flore,0,1,1,Le Flore
11/23/2015,Oregon,Linn,0,0,0,Linn
11/23/2015,Indiana,Brown,0,1,1,Brown
11/23/2015,North Carolina,Wayne,1,0,1,Wayne
11/23/2015,Florida,Miami-dade,0,1,1,Miami-dade
11/24/2015,North Carolina,Cleveland,1,0,1,Cleveland
11/24/2015,North Carolina,Moore,0,0,0,Moore
11/24/2015,Michigan,Dearborn,0,1,1,Dearborn
11/24/2015,Wyoming,Natrona,0,0,0,Natrona
11/24/2015,Wyoming,Natrona,0,0,0,Natrona
11/24/2015,Kentucky,Grayson,1,0,1,Grayson
11/24/2015,Michigan,Washtenaw,0,0,0,Washtenaw
11/24/2015,South Carolina,Horry,0,4,4,Horry
11/24/2015,Kentucky,Rowan,0,0,0,Rowan
11/24/2015,Texas,Harris,0,0,0,Harris
11/25/2015,Texas,Harris,0,0,0,Harris
11/25/2015,Oklahoma,Pittsburg,0,0,0,Pittsburg
11/25/2015,Virginia,Chesterfield,0,0,0,Chesterfield
11/25/2015,Mississippi,Neshoba,1,0,1,Neshoba
11/25/2015,North Carolina,Catawba,0,1,1,Catawba
11/26/2015,Colorado,El Paso,0,0,0,El Paso
11/26/2015,Florida,Pasco,0,1,1,Pasco
11/26/2015,Florida,Miami-dade,0,2,2,Miami-dade
11/26/2015,Florida,Saint Johns,0,0,0,Saint Johns
11/26/2015,South Carolina,Chesterfield,0,1,1,Chesterfield
11/26/2015,Ohio,Licking,2,0,2,Licking
11/26/2015,Washington,Spokane,0,0,0,Spokane
11/26/2015,North Dakota,Cass,0,0,0,Cass
11/26/2015,Virginia,Prince Edward,1,0,1,Prince Edward
11/27/2015,South Carolina,Union,1,0,1,Union
11/27/2015,Missouri,Stone,1,1,2,Stone
11/27/2015,New Mexico,Valencia,1,0,1,Valencia
11/27/2015,Missouri,Saint Louis,1,0,1,Saint Louis
11/27/2015,Ohio,Jefferson,0,1,1,Jefferson
11/27/2015,Virginia,Henrico,0,0,0,Henrico
11/27/2015,Virginia,New Kent,0,0,0,New Kent
11/28/2015,Alabama,Walker,1,1,2,Walker
11/28/2015,North Carolina,Cabarrus,0,1,1,Cabarrus
11/28/2015,Maryland,Charles,0,1,1,Charles
11/28/2015,Oklahoma,Rogers,0,0,0,Rogers
11/29/2015,North Carolina,Wayne,1,0,1,Wayne
11/29/2015,Missouri,Dekalb,1,0,1,Dekalb
11/29/2015,Minnesota,Itasca,1,0,1,Itasca
11/30/2015,North Carolina,Onslow,1,1,2,Onslow
11/30/2015,Texas,Liberty,1,0,1,Liberty
12/1/2015,Texas,Val Verde,0,0,0,Val Verde
12/1/2015,Florida,Miami-dade,1,0,1,Miami-dade
12/1/2015,Alabama,Limestone,0,1,1,Limestone
12/1/2015,New Mexico,Mckinley,0,0,0,Mckinley
12/1/2015,Pennsylvania,York,0,0,0,York
12/1/2015,Virginia,Wythe,0,0,0,Wythe
12/2/2015,Oregon,Marion,0,0,0,Marion
12/2/2015,Ohio,Ross,0,1,1,Ross
12/3/2015,Texas,Bexar,0,1,1,Bexar
12/3/2015,South Carolina,Richland,1,0,1,Richland
12/3/2015,Texas,Webb,1,0,1,Webb
12/3/2015,Michigan,Leelanau,0,0,0,Leelanau
12/3/2015,Mississippi,Lincoln,0,1,1,Lincoln
12/3/2015,Missouri,Gasconade,0,1,1,Gasconade
12/4/2015,California,Orange,0,1,1,Orange
12/4/2015,Indiana,Newton,0,1,1,Newton
12/4/2015,Alabama,Tuscaloosa,0,1,1,Tuscaloosa
12/4/2015,Oklahoma,Swisher,0,1,1,Swisher
12/4/2015,Mississippi,Lawrence,0,0,0,Lawrence
12/4/2015,Georgia,Fannin,0,1,1,Fannin
12/5/2015,Florida,Miami-dade,0,1,1,Miami-dade
12/5/2015,North Carolina,Sampson,0,0,0,Sampson
12/5/2015,Alabama,Limestone,1,0,1,Limestone
12/5/2015,Virginia,Bedford,0,0,0,Bedford
12/6/2015,Texas,Bastrop,1,0,1,Bastrop
12/6/2015,Iowa,Delaware,0,1,1,Delaware
12/6/2015,New York,Niagara,0,0,0,Niagara
12/6/2015,Iowa,Henry,0,1,1,Henry
12/6/2015,Pennsylvania,Cumberland,0,0,0,Cumberland
12/6/2015,Washington,Spokane,0,0,0,Spokane
12/7/2015,Kansas,Jefferson,1,0,1,Jefferson
12/7/2015,Arkansas,Craighead,0,1,1,Craighead
12/7/2015,Mississippi,Claiborne,0,1,1,Claiborne
12/7/2015,Arkansas,Logan,0,0,0,Logan
12/7/2015,West Virginia,Monongalia,0,0,0,Monongalia
12/8/2015,North Carolina,Duplin,0,0,0,Duplin
12/8/2015,Colorado,Adams,1,0,1,Adams
12/8/2015,Colorado,Boulder,0,1,1,Boulder
12/8/2015,Kentucky,McCreary,0,1,1,McCreary
12/8/2015,Mississippi,Harrison,0,1,1,Harrison
12/8/2015,Mississippi,Wayne,3,0,3,Wayne
12/8/2015,Virginia,Henrico,0,0,0,Henrico
12/8/2015,Florida,Orange,0,1,1,Orange
12/8/2015,Texas,Harris,0,1,1,Harris
12/8/2015,Texas,Smith,0,0,0,Smith
12/9/2015,Texas,Bexar,1,0,1,Bexar
12/9/2015,Texas,Harris,2,0,2,Harris
12/9/2015,Tennessee,Hamilton,0,0,0,Hamilton
12/9/2015,Mississippi,Harrison,0,0,0,Harrison
12/9/2015,California,Ventura,0,0,0,Ventura
12/9/2015,Texas,Bexar,1,0,1,Bexar
12/9/2015,Alabama,Jefferson,0,2,2,Jefferson
12/10/2015,Kentucky,Lincoln,0,1,1,Lincoln
12/10/2015,Missouri,Saint Charles,0,1,1,Saint Charles
12/10/2015,Missouri,Saint Louis,0,0,0,Saint Louis
12/10/2015,Wyoming,Natrona,1,0,1,Natrona
12/10/2015,Missouri,Crawford,0,1,1,Crawford
12/11/2015,North Carolina,Gaston,0,1,1,Gaston
12/11/2015,Florida,Miami-dade,0,2,2,Miami-dade
12/11/2015,Florida,Manatee,0,0,0,Manatee
12/11/2015,North Carolina,Buncombe,1,0,1,Buncombe
12/11/2015,Texas,Harris,0,1,1,Harris
12/11/2015,Louisiana,Terrebonne,1,0,1,Terrebonne
12/11/2015,Tennessee,Franklin,0,1,1,Franklin
12/11/2015,Missouri,Washington,0,0,0,Washington
12/11/2015,Arizona,Pima,1,0,1,Pima
12/12/2015,Kansas,Pottawatomie,0,0,0,Pottawatomie
12/12/2015,California,Yolo,1,0,1,Yolo
12/12/2015,Iowa,Guthrie,0,1,1,Guthrie
12/12/2015,Missouri,Callaway,0,1,1,Callaway
12/12/2015,South Carolina,Richland,0,2,2,Richland
12/12/2015,Georgia,Coweta,0,0,0,Coweta
12/12/2015,Wyoming,Natrona,0,0,0,Natrona
12/13/2015,Tennessee,Gibson,2,0,2,Gibson
12/13/2015,Florida,Palm Beach,0,1,1,Palm Beach
12/13/2015,Indiana,Johnson,0,0,0,Johnson
12/13/2015,Indiana,Dubois,0,2,2,Dubois
12/13/2015,South Carolina,Richland,0,1,1,Richland
12/13/2015,Iowa,Palo Alto,0,1,1,Palo Alto
12/13/2015,Iowa,Delaware,0,1,1,Delaware
12/13/2015,Kansas,Finney,0,1,1,Finney
12/14/2015,Pennsylvania,Lancaster,0,0,0,Lancaster
12/14/2015,Florida,Orange,0,1,1,Orange
12/14/2015,Texas,Harris,0,0,0,Harris
12/14/2015,Texas,Smith,1,0,1,Smith
12/14/2015,Missouri,Franklin,0,0,0,Franklin
12/14/2015,Virginia,Henrico,0,1,1,Henrico
12/14/2015,North Carolina,Gaston,0,1,1,Gaston
12/15/2015,California,Riverside,1,0,1,Riverside
12/15/2015,Ohio,Pickaway,0,1,1,Pickaway
12/15/2015,Georgia,Dekalb,0,0,0,Dekalb
12/15/2015,Virginia,Henrico,0,1,1,Henrico
12/15/2015,Georgia,Gwinnett,0,0,0,Gwinnett
12/15/2015,North Carolina,Forsyth,1,0,1,Forsyth
12/15/2015,North Carolina,Gaston,1,0,1,Gaston
12/15/2015,Tennessee,Rhea,0,0,0,Rhea
12/15/2015,Indiana,Vanderburgh,0,0,0,Vanderburgh
12/16/2015,Florida,Manatee,1,0,1,Manatee
12/16/2015,Maryland,Washington,0,0,0,Washington
12/16/2015,Missouri,Buchanan,0,1,1,Buchanan
12/16/2015,Florida,Hendry,1,0,1,Hendry
12/16/2015,Georgia,Jackson,0,0,0,Jackson
12/16/2015,New Mexico,Taos,0,0,0,Taos
12/16/2015,Oklahoma,Canadian,1,0,1,Canadian
12/17/2015,North Carolina,New Hanover,0,0,0,New Hanover
12/17/2015,Florida,Orange,1,0,1,Orange
12/17/2015,North Carolina,Gaston,0,0,0,Gaston
12/17/2015,Washington,Spokane,0,0,0,Spokane
12/18/2015,Mississippi,Lauderdale,0,0,0,Lauderdale
12/18/2015,Mississippi,Lauderdale,0,0,0,Lauderdale
12/18/2015,Maryland,Prince Georges,0,3,3,Prince Georges
12/18/2015,New Jersey,Middlesex,0,0,0,Middlesex
12/18/2015,Georgia,Catoosa,0,0,0,Catoosa
12/18/2015,Georgia,Jackson,0,0,0,Jackson
12/18/2015,Florida,Orange,0,2,2,Orange
12/19/2015,North Carolina,Henderson,1,0,1,Henderson
12/19/2015,Florida,Miami-dade,0,3,3,Miami-dade
12/19/2015,South Carolina,Lexington,1,0,1,Lexington
12/20/2015,Oklahoma,Wagoner,1,0,1,Wagoner
12/20/2015,Washington,Spokane,0,0,0,Spokane
12/20/2015,Colorado,Larimer,0,1,1,Larimer
12/20/2015,California,Sonoma,0,0,0,Sonoma
12/20/2015,Missouri,Greene,0,0,0,Greene
12/20/2015,Florida,Miami-dade,0,4,4,Miami-dade
12/20/2015,Florida,Manatee,0,0,0,Manatee
12/20/2015,Colorado,Fremont,0,0,0,Fremont
12/21/2015,Kansas,Riley,0,0,0,Riley
12/22/2015,Washington,Spokane,0,0,0,Spokane
12/22/2015,Virginia,Henrico,0,0,0,Henrico
12/22/2015,California,Mariposa,0,0,0,Mariposa
12/22/2015,North Carolina,Mcdowell,0,0,0,Mcdowell
12/22/2015,Missouri,Saint Louis,0,1,1,Saint Louis
12/22/2015,California,Los Angeles,1,0,1,Los Angeles
12/23/2015,Arkansas,Greene,1,0,1,Greene
12/23/2015,Michigan,Ionia,0,0,0,Ionia
12/23/2015,Mississippi,Calhoun,1,1,2,Calhoun
12/23/2015,Texas,Live Oak,2,0,2,Live Oak
12/24/2015,New Jersey,Passaic,0,1,1,Passaic
12/24/2015,South Carolina,Colleton,0,1,1,Colleton
12/24/2015,South Carolina,Colleton,0,1,1,Colleton
12/24/2015,Georgia,Effingham,0,0,0,Effingham
12/24/2015,Virginia,King George,0,0,0,King George
12/24/2015,South Carolina,Colleton,0,1,1,Colleton
12/25/2015,Mississippi,Lowndes,0,2,2,Lowndes
12/25/2015,Utah,Cache,0,0,0,Cache
12/25/2015,Georgia,Rockdale,0,1,1,Rockdale
12/26/2015,Colorado,Larimer,0,0,0,Larimer
12/26/2015,Mississippi,George,1,0,1,George
12/26/2015,Alabama,Madison,0,1,1,Madison
12/26/2015,Michigan,Kent,1,1,2,Kent
12/26/2015,Arkansas,Clark,1,0,1,Clark
12/26/2015,Florida,Miami-dade,0,1,1,Miami-dade
12/26/2015,Virginia,Hopewell,1,1,2,Hopewell
12/27/2015,Florida,Lee,0,0,0,Lee
12/27/2015,Ohio,Summit,1,0,1,Summit
12/27/2015,Virginia,Isle Of Wight,0,0,0,Isle Of Wight
12/27/2015,Ohio,Logan,1,0,1,Logan
12/27/2015,Mississippi,Jackson,0,0,0,Jackson
12/27/2015,Tennessee,Tipton,0,0,0,Tipton
12/27/2015,North Carolina,Stanly,1,0,1,Stanly
12/27/2015,Mississippi,Holmes,1,0,1,Holmes
12/27/2015,Mississippi,Holmes,1,0,1,Holmes
12/28/2015,Virginia,Dinwiddie,0,1,1,Dinwiddie
12/28/2015,North Carolina,Watauga,0,0,0,Watauga
12/28/2015,Alabama,Houston,1,0,1,Houston
12/28/2015,Texas,Harris,0,1,1,Harris
12/29/2015,West Virginia,Lincoln,0,1,1,Lincoln
12/29/2015,Florida,Miami-dade,0,1,1,Miami-dade
12/29/2015,Texas,Montgomery,0,0,0,Montgomery
12/29/2015,Texas,Montgomery,0,0,0,Montgomery
12/30/2015,North Carolina,Gaston,1,0,1,Gaston
12/30/2015,Alabama,DeKalb,0,0,0,DeKalb
12/31/2015,Tennessee,Washington,0,0,0,Washington
12/31/2015,South Carolina,Horry,0,1,1,Horry
12/31/2015,Wyoming,Laramie,0,0,0,Laramie
12/31/2015,Florida,Broward,1,0,1,Broward
12/31/2015,Maryland,Caroline,0,0,0,Caroline
12/31/2015,Ohio,Ottawa,1,0,1,Ottawa
12/31/2015,Texas,Montgomery,0,0,0,Montgomery
12/31/2015,North Carolina,Gaston,0,1,1,Gaston
12/31/2015,Florida,Charlotte,0,0,0,Charlotte
12/31/2015,North Carolina,Pasquotank,1,0,1,Pasquotank
1/1/2016,Pennsylvania,Lancaster,0,0,0,Lancaster
1/1/2016,North Carolina,Gaston,0,0,0,Gaston
1/1/2016,Texas,Montgomery,0,0,0,Montgomery
1/1/2016,West Virginia,Doddridge,0,0,0,Doddridge
1/1/2016,Colorado,El Paso,0,1,1,El Paso
1/1/2016,Minnesota,Ramsey,0,1,1,Ramsey
1/1/2016,Michigan,Midland,0,1,1,Midland
1/2/2016,Florida,Brevard,1,0,1,Brevard
1/2/2016,Mississippi,Hancock,0,0,0,Hancock
1/2/2016,Virginia,Chesterfield,0,1,1,Chesterfield
1/2/2016,Georgia,Jackson,0,0,0,Jackson
1/2/2016,Georgia,Taliaferro,0,0,0,Taliaferro
1/2/2016,Oregon,Umatilla,0,0,0,Umatilla
1/2/2016,California,Sacramento,0,1,1,Sacramento
1/3/2016,Illinois,Saline,0,1,1,Saline
1/3/2016,California,Orange,0,1,1,Orange
1/3/2016,Alabama,Jefferson,0,1,1,Jefferson
1/3/2016,Texas,Kaufman,0,1,1,Kaufman
1/3/2016,Delaware,New Castle,0,1,1,New Castle
1/3/2016,Indiana,Porter,0,0,0,Porter
1/3/2016,Virginia,Chesterfield,0,1,1,Chesterfield
1/3/2016,Georgia,Effingham,0,0,0,Effingham
1/4/2016,Texas,Taylor,0,0,0,Taylor
1/4/2016,Virginia,Henrico,0,0,0,Henrico
1/4/2016,South Carolina,Berkeley,0,0,0,Berkeley
1/4/2016,Iowa,Delaware,1,0,1,Delaware
1/4/2016,South Carolina,Orangeburg,0,1,1,Orangeburg
1/4/2016,Florida,Orange,0,3,3,Orange
1/4/2016,Mississippi,George,0,0,0,George
1/5/2016,Texas,Harris,0,0,0,Harris
1/5/2016,Missouri,Laclede,0,0,0,Laclede
1/5/2016,Alabama,Colbert,0,0,0,Colbert
1/6/2016,Alabama,DeKalb,0,1,1,DeKalb
1/6/2016,Arkansas,Pope,0,0,0,Pope
1/6/2016,Missouri,Vernon,0,0,0,Vernon
1/7/2016,Oklahoma,Payne,0,1,1,Payne
1/7/2016,Texas,Harris,0,1,1,Harris
1/7/2016,Mississippi,Marion,1,0,1,Marion
1/7/2016,Texas,Smith,0,1,1,Smith
1/8/2016,South Carolina,Union,0,0,0,Union
1/8/2016,California,Humboldt,0,0,0,Humboldt
1/8/2016,Tennessee,Blount,0,0,0,Blount
1/8/2016,Indiana,Cass,0,1,1,Cass
1/8/2016,Kansas,Saline,0,0,0,Saline
1/8/2016,Idaho,Jefferson,0,0,0,Jefferson
1/8/2016,West Virginia,Wyoming,1,0,1,Wyoming
1/8/2016,Virginia,Henrico,0,1,1,Henrico
1/9/2016,Maryland,Baltimore,0,1,1,Baltimore
1/9/2016,Oklahoma,Logan,0,0,0,Logan
1/9/2016,Georgia,Forsyth,0,1,1,Forsyth
1/9/2016,Nevada,Nye,0,1,1,Nye
1/10/2016,Alabama,Jefferson,0,0,0,Jefferson
1/10/2016,Arkansas,LeFlore,1,0,1,LeFlore
1/10/2016,North Carolina,Bladen,0,2,2,Bladen
1/10/2016,Kentucky,Logan,0,0,0,Logan
1/10/2016,Kentucky,Todd,0,0,0,Todd
1/10/2016,Washington,Cowlitz,1,0,1,Cowlitz
1/11/2016,Texas,Crosby,0,0,0,Crosby
1/11/2016,Florida,Marion,0,1,1,Marion
1/11/2016,Kansas,Geary,0,1,1,Geary
1/11/2016,Texas,Montgomery,0,0,0,Montgomery
1/12/2016,Virginia,Louisa,1,0,1,Louisa
1/12/2016,Texas,Brewster,0,1,1,Brewster
1/12/2016,Texas,Montgomery,0,0,0,Montgomery
