latitude,longitude
40.07,-74.8675
43.8307,-70.0177
39.3585,-76.5781
32.7095,-97.2533
36.7158,-76.5757
39.1983,-76.6134
30.38,-97.7055
42.3046,-71.0781
26.1569,-80.2169
37.7807,-122.224
40.0206,-75.142
42.2816,-71.087
38.1963,-84.8713
33.5664,-81.8427
35.2388,-96.6697
36.079,-83.8987
38.81,-104.766
39.1353,-76.5924
41.7057,-87.6027
38.2533,-104.628
39.1586,-75.5171
41.3576,-72.937
34.7602,-86.6185
37.8322,-87.5992
39.7497,-75.5309
37.5112,-77.4881
32.396,-87.0091
41.0717,-80.6602
38.697,-90.2557
42.9146,-78.8391
32.2049,-81.2935
38.9571,-76.9243
35.8465,-86.4264
43.0352,-76.1743
36.1334,-86.6652
32.372,-86.273
29.469,-98.5285
42.1137,-72.616
45.0055,-71.4504
32.5276,-81.3295
34.2246,-85.167
29.958,-90.1124
33.4491,-81.9984
37.4662,-77.5113
33.651,-84.4607
34.2877,-79.879
37.7909,-122.243
25.8251,-80.2602
32.6285,-83.6441
37.771,-122.203
36.0995,-79.4382
37.1621,-89.877
34.5997,-118.129
37.7986,-122.217
41.0403,-85.1155
40.6602,-74.1921
38.8121,-77.0458
40.1811,-122.238
40.6665,-78.2418
36.0699,-79.7706
34.2898,-85.1114
37.501,-77.5002
33.7555,-84.3906
39.7343,-75.6366
32.5313,-84.9566
41.7532,-72.7005
37.7902,-122.26
33.6811,-84.4076
37.0693,-84.1857
41.7665,-87.6715
33.9454,-118.399
36.1568,-86.7436
35.2043,-85.8989
33.6356,-84.4333
41.9006,-87.7536
42.2741,-85.558
29.6089,-95.2474
35.3284,-101.831
39.7506,-75.5741
33.8015,-84.4228
36.3028,-76.2263
25.8254,-80.2078
33.9373,-117.463
26.6214,-81.8716
35.8311,-90.6733
36.6923,-119.572
44.4779,-87.9683
33.6356,-84.4333
35.6356,-90.6606
37.2189,-93.2962
41.7638,-87.6094
32.841,-96.8486
31.6036,-84.1053
37.1409,-80.5582
29.9872,-95.3477
37.8096,-122.285
35.8547,-86.3676
33.1039,-81.8878
35.2488,-80.8158
37.2939,-121.932
31.0765,-97.6945
45.6717,-69.7393
43.0031,-89.5562
39.8269,-90.5077
41.6956,-71.1561
38.6298,-90.1381
37.8347,-122.27
35.4733,-97.5182
27.7608,-97.4245
38.8918,-76.9387
38.851,-76.9773
38.2753,-120.996
40.1187,-84.1613
27.5983,-80.5035
26.4636,-80.0845
41.6731,-83.5412
33.8228,-87.3266
36.1016,-95.9402
41.9343,-87.7593
37.8195,-122.247
35.2159,-80.9075
26.0698,-80.1367
34.5518,-93.0242
41.54,-88.1608
39.8172,-75.507
36.5332,-87.3659
37.7496,-122.179
32.0028,-81.2656
33.8764,-118.139
30.0331,-94.7461
34.1267,-118.058
34.2178,-77.928
32.7293,-117.191
37.869,-122.27
40.2084,-74.7527
40.2388,-74.7421
33.6959,-84.1519
44.8653,-93.0385
32.8758,-80.7535
39.9526,-75.1652
42.496,-92.3236
35.193,-80.8263
39.9564,-75.321
38.8519,-76.8919
38.7413,-77.575
28.8032,-81.2959
38.9426,-76.9028
34.7322,-92.2929
38.7485,-77.5691
37.5068,-77.4984
25.8909,-80.1791
43.2443,-86.2401
30.2819,-81.5919
41.8672,-87.7696
40.6686,-74.2089
38.0387,-84.5987
29.2259,-81.0109
33.1967,-87.5492
39.9827,-75.1639
33.6138,-112.04
38.9966,-76.9286
42.2524,-89.0547
43.5853,-116.59
39.962,-75.1995
41.286,-95.9374
47.4056,-92.9339
38.3543,-81.5779
37.484,-81.8983
46.7451,-92.2241
36.9187,-89.3572
35.1652,-89.8463
29.9224,-90.0901
39.7763,-86.1154
29.2656,-81.1092
42.1543,-72.4893
28.1029,-80.583
41.6429,-83.581
27.857,-82.6387
39.7179,-121.839
38.2441,-85.7637
29.6756,-95.4938
35.3995,-83.1533
28.0429,-81.7218
41.7721,-87.6677
44.8924,-92.6825
39.3182,-76.5673
40.6592,-74.2017
39.6663,-75.0934
40.8259,-74.209
35.1596,-89.9884
34.6116,-78.9526
36.7433,-119.791
29.9928,-90.0346
36.7177,-119.801
32.5105,-92.0437
27.9095,-97.15
41.4918,-81.6127
38.6003,-90.314
44.4969,-88.0124
43.0346,-89.4499
37.8026,-122.254
40.9281,-74.1744
36.1144,-115.154
38.609,-90.2339
40.9264,-74.1794
41.4728,-81.5971
41.9139,-87.6444
38.5905,-90.2401
37.9575,-122.37
33.3468,-84.8254
35.7617,-81.7349
32.2373,-107.741
29.9328,-90.0981
34.7861,-82.3708
34.982,-106.698
38.5817,-90.237
38.8674,-76.916
27.821,-82.7286
40.9655,-75.9829
30.3818,-89.0974
40.7555,-74.173
37.2766,-77.3146
36.176,-96.0159
39.8231,-75.4894
26.272,-80.2572
34.0712,-118.256
39.8089,-75.5144
40.125,-75.3362
38.5347,-90.2729
33.8121,-84.4084
42.6054,-98.0888
41.2715,-96.1126
40.1129,-75.1526
26.7967,-80.0418
35.061,-89.9174
32.8144,-83.6669
28.6621,-81.5049
41.5161,-88.0679
40.6613,-74.1997
35.031,-89.8314
35.9328,-89.8994
37.5278,-77.3575
41.0433,-74.2927
46.6185,-112.021
39.7336,-75.6281
37.8291,-122.259
39.4273,-75.2341
32.6293,-83.632
47.1413,-96.9909
37.802,-122.215
42.6482,-83.2745
41.4688,-81.7477
34.2251,-77.9341
38.6025,-90.2497
42.3166,-71.0759
34.1665,-85.6846
39.1532,-75.5067
38.6302,-90.1935
42.3564,-71.0595
33.1757,-87.5323
38.0421,-84.4241
26.1539,-80.1012
36.2361,-86.7771
40.6506,-74.2185
38.7814,-104.711
44.0035,-88.5425
40.0278,-75.0603
37.6571,-97.351
32.4466,-84.9575
27.7473,-97.3998
29.9844,-90.0352
37.0754,-81.8977
36.1975,-95.8963
26.9568,-82.0654
32.7936,-79.9873
39.9049,-75.2399
30.006,-94.2193
43.0582,-89.0088
25.8508,-80.1852
42.2525,-89.0782
32.475,-92.0865
38.9517,-92.3341
35.7521,-95.3938
32.4744,-92.087
25.9793,-80.2192
43.638,-70.3418
37.7833,-97.3393
43.1438,-115.694
32.0398,-93.6947
32.4361,-81.8562
30.4222,-91.1752
27.7275,-97.402
33.4647,-81.9708
32.6028,-83.6138
29.6584,-95.3555
39.1407,-84.5507
38.9689,-76.2785
40.8429,-96.8153
31.6031,-97.0911
39.9526,-75.1652
38.804,-75.3153
25.9217,-80.1758
40.2171,-74.7429
32.4534,-80.7326
36.0707,-79.7705
39.816,-86.1297
29.966,-90.1546
37.7286,-89.2174
42.082,-72.5546
32.3487,-90.1854
29.164,-82.1187
39.9873,-75.1088
38.8692,-76.9459
41.5508,-87.249
38.2539,-85.7697
41.3048,-72.923
33.4521,-80.9775
39.999,-75.1087
40.7745,-74.1904
25.9298,-97.5123
38.9543,-77.0243
39.8496,-104.674
40.9125,-74.1572
39.505,-119.837
36.7008,-119.542
37.7429,-122.173
33.9773,-83.3641
36.8575,-86.0617
37.7642,-122.182
30.8336,-83.296
37.3169,-120.579
34.7298,-80.7453
41.9715,-87.8954
41.8181,-87.725
36.1214,-79.3567
31.1241,-97.703
41.6299,-87.6585
31.7277,-106.348
37.7549,-122.184
30.1485,-96.7848
,
46.8051,-100.756
32.8982,-97.0404
39.9953,-75.1289
29.6864,-98.1366
34.2062,-118.351
32.8982,-97.0404
33.6384,-86.6839
31.7856,-106.413
38.8046,-90.8266
41.815,-87.6032
35.049,-85.2609
43.033,-89.3727
33.9263,-83.3914
31.5562,-84.0946
29.992,-90.0343
39.3115,-76.6095
42.2607,-89.0594
33.557,-81.7227
38.9667,-92.3536
38.9611,-92.3649
39.3765,-83.205
37.8276,-122.257
27.9928,-82.4595
38.958,-77.4431
37.8303,-122.271
25.9812,-80.2701
29.6776,-82.2747
36.7437,-90.4146
42.9782,-85.6252
33.4347,-112.006
34.0293,-83.7098
39.638,-84.0977
29.9662,-90.0729
35.0357,-90.0004
37.6231,-77.5034
42.2441,-89.0754
33.8372,-84.2556
41.0451,-73.9497
34.1574,-97.1306
34.029,-84.3352
61.1519,-149.851
32.0101,-81.1144
39.7587,-75.5356
44.8994,-109.151
40.6947,-73.8971
39.7602,-75.5365
38.6575,-90.2149
35.4733,-97.5182
32.435,-84.9402
41.1992,-73.9822
38.7313,-90.3159
41.8052,-71.4164
29.3681,-98.5329
37.6057,-120.998
41.3158,-72.9447
41.788,-72.6788
42.0642,-87.9087
37.6428,-120.37
42.0999,-72.5896
34.765,-78.7232
42.2711,-71.8097
40.7417,-74.1695
36.3024,-80.3492
38.0078,-84.4478
28.3724,-81.5034
35.1476,-90.0358
33.0306,-80.0894
38.0399,-84.5071
38.5987,-90.262
35.2055,-90.0113
40.9045,-74.0863
34.8018,-82.3867
40.622,-73.946
37.7834,-122.234
38.6928,-90.2544
42.9883,-83.7133
36.0777,-95.9581
32.5931,-85.5061
38.7455,-90.3115
42.2565,-83.139
37.6366,-121.012
28.0419,-81.9172
35.4826,-97.5359
39.7677,-86.0937
28.0708,-80.6196
27.1996,-82.3452
40.5865,-122.392
26.6851,-80.6741
34.8522,-82.4515
38.1571,-85.8741
37.9795,-84.476
38.9452,-104.797
37.5738,-77.5384
34.9169,-81.0107
31.0763,-97.6103
41.8958,-87.7091
34.2455,-77.9038
41.1673,-112.064
39.7233,-104.871
41.8925,-87.6254
33.7899,-118.168
44.9244,-96.0579
32.3495,-95.2963
34.0627,-118.073
31.7591,-106.48
37.662,-113.099
33.4356,-81.6943
37.2839,-79.9496
34.7298,-80.7453
28.9975,-82.4707
43.0411,-83.7305
41.7743,-87.6446
34.0109,-118.292
30.4728,-84.3158
29.9869,-95.4051
33.8722,-84.3362
26.7121,-81.7518
38.828,-97.5986
27.7902,-97.3938
43.2323,-77.3104
32.3232,-90.2396
39.7945,-75.4676
39.1688,-84.5464
36.6759,-121.608
39.7545,-75.5004
32.8774,-79.9967
32.2847,-90.2537
34.1158,-117.239
41.8057,-71.4198
43.2963,-86.1532
42.6693,-73.7818
37.5032,-77.6501
38.8668,-76.9851
39.3848,-74.5307
37.7834,-122.234
35.4538,-97.4573
33.6356,-84.4333
42.2553,-83.6878
37.8144,-122.268
46.6181,-111.947
35.0321,-85.1947
42.6971,-84.5381
38.2324,-122.637
38.6575,-90.2079
37.8974,-82.0641
39.8989,-79.7273
37.9076,-83.2992
38.7031,-90.2623
41.789,-87.6227
37.7746,-122.174
35.4091,-97.5479
39.7193,-91.4053
33.552,-84.2816
38.9177,-76.9719
38.9499,-77.0196
38.8552,-76.9692
38.9256,-76.987
38.8572,-76.957
32.4913,-93.7932
37.7509,-100.026
41.2377,-77.0634
30.0042,-95.4061
27.335,-82.5374
26.4889,-81.7035
42.7405,-87.7806
42.8995,-78.8791
31.5749,-84.1678
33.4605,-81.6918
33.3966,-80.3184
32.0574,-85.7256
38.115,-85.8314
33.1431,-92.5396
30.0293,-95.5122
33.5901,-81.8891
36.6829,-121.607
37.7557,-122.179
32.0835,-81.0998
44.4251,-69.9503
33.5619,-81.824
39.1072,-84.5657
38.8477,-104.851
33.7977,-84.1953
40.7199,-74.193
32.9092,-96.7245
38.5857,-90.1246
36.8098,-76.2472
41.3119,-93.0999
39.4356,-94.9232
36.0977,-86.709
37.7992,-122.235
47.4426,-114.054
25.7968,-80.2762
35.6825,-101.389
39.199,-84.4696
34.3802,-86.529
40.4488,-86.0563
,
38.5923,-90.2335
34.0765,-80.9584
35.0327,-85.2438
39.833,-86.027
40.1404,-123.813
39.9231,-82.8302
38.8253,-104.746
30.3722,-81.6646
36.7685,-90.4096
35.1746,-80.8018
35.088,-85.1822
37.8029,-122.268
37.3274,-89.5152
36.0532,-78.9196
37.8175,-122.268
39.3352,-76.6954
36.441,-77.6327
37.1768,-93.2952
30.4879,-81.6675
36.202,-95.983
42.7332,-87.8002
36.6178,-94.3154
30.2093,-97.6529
38.0225,-121.922
35.4628,-97.6222
31.9963,-81.1237
29.9712,-90.0673
33.3782,-111.953
40.886,-73.8547
34.2302,-77.9383
43.4267,-83.9339
37.5479,-97.2768
30.0058,-90.1161
32.3528,-95.3028
39.7282,-75.5867
39.7281,-86.2513
33.8419,-117.964
28.6637,-81.3709
41.3034,-73.1255
41.1901,-84.7365
37.7609,-122.178
41.7647,-87.6845
33.7555,-84.3906
40.608,-73.96
39.4619,-95.8036
42.6542,-83.5525
44.7116,-69.6977
42.6653,-73.7691
35.0845,-92.3661
43.028,-83.7215
33.5781,-81.6996
30.7025,-96.3762
35.2829,-93.1499
27.5144,-99.4994
42.5323,-89.0118
27.7418,-97.3913
30.3473,-81.6757
37.4444,-122.169
40.8055,-96.6812
30.0209,-95.3786
39.9273,-82.9861
29.6578,-95.2767
39.294,-76.62
33.3777,-112.168
40.916,-73.8949
42.9746,-78.9099
29.7125,-95.3938
41.7789,-87.7254
29.3709,-98.556
41.689,-83.7167
34.0613,-81.0252
38.3338,-81.6577
40.6165,-93.923
41.0968,-73.5238
38.8981,-76.9715
38.8533,-76.973
38.9566,-77.0063
38.8533,-76.9654
38.8847,-76.9261
38.9451,-77.0345
36.086,-80.2576
38.957,-77.0025
36.9707,-120.07
39.294,-76.62
44.3462,-75.0732
34.3802,-86.529
33.0397,-80.0846
39.3156,-76.7035
29.9309,-90.0709
25.8082,-80.2092
38.9379,-92.3857
34.9464,-82.3549
35.2962,-82.4964
37.7449,-122.169
33.8147,-118.152
31.8057,-83.8938
41.5115,-81.559
43.1083,-87.9727
26.0698,-80.1367
39.6433,-82.5643
41.9937,-87.7849
32.7921,-83.713
40.5762,-74.6468
38.8933,-76.9488
42.3686,-122.874
36.3699,-79.6731
29.9956,-95.4842
36.784,-119.809
41.3461,-72.9457
38.2035,-85.7798
39.9987,-74.2776
36.7486,-119.768
42.3573,-71.0532
32.0752,-84.2246
38.0618,-84.5056
31.102,-82.2387
39.188,-94.5211
36.2199,-119.374
35.128,-89.7669
35.772,-78.6353
36.1711,-86.8099
38.8928,-104.843
29.4112,-98.488
38.8999,-76.9278
35.8142,-84.2929
33.9491,-83.3546
37.7457,-122.179
41.9536,-73.9948
41.8919,-87.7202
38.7931,-90.4085
,
44.5956,-75.1691
37.0389,-90.5258
40.9261,-74.1766
33.6733,-116.171
40.7077,-73.7389
40.9042,-74.1543
40.0169,-75.1351
39.6644,-82.583
40.7813,-89.6214
38.1721,-84.8109
33.3336,-93.8655
33.0776,-97.0817
41.4844,-87.704
36.5949,-82.1837
38.964,-90.1923
40.7511,-74.2318
42.6992,-83.3065
39.4383,-84.7222
40.7293,-74.178
40.6862,-74.2079
38.2497,-104.616
33.5426,-86.744
38.6874,-90.245
41.4561,-82.1717
42.9158,-88.0093
40.9294,-74.1759
31.5458,-90.1436
39.9169,-82.8534
40.7012,-74.2296
29.2282,-81.0539
39.0657,-94.589
38.7041,-90.2964
40.0834,-75.0509
39.4418,-84.7032
45.8923,-123.96
41.8732,-87.7063
41.7502,-87.6638
39.3062,-94.7163
37.6738,-97.2862
41.8955,-87.7139
40.0289,-76.1673
28.5714,-81.407
41.7502,-87.6638
26.7244,-80.0543
33.5606,-86.7484
40.7004,-74.2194
39.1029,-84.5101
40.6934,-73.9771
26.0698,-80.1367
34.2395,-77.9401
37.732,-122.185
40.0598,-88.2716
30.2447,-92.0651
34.2472,-85.1611
33.7707,-84.386
41.4688,-81.7477
26.1099,-80.1061
33.9113,-84.8179
40.3483,-76.4274
30.8485,-83.2856
35.2115,-80.6862
34.992,-80.9157
40.5395,-76.9611
33.0513,-85.0054
36.054,-79.8015
35.6553,-80.4946
41.7784,-87.6156
36.8558,-76.2847
38.5583,-106.935
39.3131,-76.5956
38.8501,-77.0848
26.5354,-80.0644
36.0796,-115.094
39.7793,-89.6397
26.6879,-80.0906
38.8679,-104.757
44.1509,-87.5682
41.3651,-82.1592
31.4291,-94.8295
42.3584,-71.7863
40.8944,-74.1622
39.3073,-76.6723
43.0054,-83.7333
29.8902,-90.1268
39.2954,-76.5758
32.4751,-92.0858
39.5149,-86.7942
42.7165,-84.5464
64.8436,-147.673
34.1144,-117.846
38.8984,-76.9257
38.8754,-76.969
35.0854,-106.671
33.4348,-112.326
29.9822,-90.2567
41.5965,-83.6329
38.8921,-77.0239
34.48,-93.0709
30.3454,-81.6493
39.3172,-76.5627
36.2876,-76.2152
35.6277,-88.8085
39.7468,-75.5347
39.7255,-75.5496
35.7202,-88.7168
33.0054,-80.1553
33.1005,-83.2256
26.3008,-98.5583
33.3742,-80.3472
35.0668,-89.8436
38.6366,-90.083
26.7601,-80.215
41.5562,-88.0615
32.3241,-86.3462
32.8982,-97.0404
36.0871,-119.018
42.441,-82.9334
40.7043,-73.7977
37.78,-122.228
35.0678,-81.0677
47.5793,-122.298
30.4631,-84.3145
35.8415,-77.0708
42.3536,-83.0429
36.5053,-86.8705
40.136,-88.2461
42.2862,-71.1245
35.193,-80.8263
38.0766,-84.4604
41.5712,-71.0026
33.5619,-81.824
42.6645,-82.8412
38.8599,-76.9291
38.9639,-76.4948
33.7555,-84.3906
33.7926,-84.4038
35.4931,-97.4767
39.7942,-75.0005
33.4479,-80.9681
33.6356,-84.4333
39.7215,-75.6089
41.7625,-87.6623
41.0659,-85.1245
36.9246,-89.3568
33.7555,-84.3906
38.0328,-84.5108
39.9462,-75.174
36.0956,-79.4077
33.4833,-81.9477
39.8989,-79.7273
34.9596,-81.0068
35.0601,-78.973
39.0926,-84.4752
34.2243,-85.1802
39.8344,-86.0461
30.5326,-91.1569
40.4677,-86.9426
35.2939,-82.4462
38.6148,-90.2211
41.7634,-87.6591
30.4066,-87.2638
40.9109,-73.8417
42.3481,-83.0613
33.4695,-86.8894
43.7734,-88.4458
32.4282,-81.8002
34.9569,-81.9585
39.0255,-94.4423
43.5243,-96.6711
32.8807,-80.0018
39.9957,-75.1676
36.2364,-95.9851
33.5255,-80.899
44.41,-103.535
41.5355,-81.5538
44.4593,-87.5059
39.964,-75.1494
41.2633,-96.0353
34.973,-106.725
34.0817,-84.5787
39.3937,-74.5208
41.7623,-87.59
26.1648,-80.2314
41.7974,-87.6772
42.9478,-87.9096
38.952,-118.82
35.4508,-81.0076
43.2269,-86.2443
41.8873,-87.7633
41.2722,-95.9761
34.2185,-77.8355
28.0354,-82.447
47.4435,-122.296
42.9272,-85.6746
42.9204,-76.5907
44.5426,-88.0393
29.9872,-95.3477
41.7665,-87.6715
38.5956,-121.419
35.8046,-78.6464
44.0325,-116.359
28.9767,-80.9119
32.3422,-88.9263
38.1963,-84.8713
36.0934,-79.093
42.6972,-87.8052
36.9428,-76.2493
33.3305,-82.1757
38.8695,-76.9678
39.9664,-75.2075
39.1983,-84.466
32.2162,-110.971
42.9096,-78.7916
40.0398,-75.0645
43.0335,-76.1626
46.0128,-84.716
29.554,-81.2187
32.6326,-80.8737
,
29.7386,-95.3779
38.5901,-121.386
35.1561,-107.872
39.7525,-86.0973
41.3014,-95.9758
46.0078,-97.3749
32.4282,-81.8002
32.7293,-117.191
42.953,-86.0937
42.7837,-76.6524
29.5386,-95.1453
47.2357,-122.55
48.092,-122.155
,
32.8982,-97.0404
30.2563,-91.1031
40.663,-73.5385
34.0205,-81.0114
38.9722,-92.4313
40.9276,-74.18
45.0784,-93.012
42.6803,-83.2566
41.5933,-87.3495
32.386,-88.7289
45.0284,-93.0178
30.1315,-94.1871
44.0249,-88.5451
35.0296,-78.9604
35.8351,-80.8948
34.0016,-118.292
28.4582,-81.4981
30.8662,-83.9769
37.8429,-122.252
39.73,-121.825
28.5164,-81.3949
36.0916,-115.151
37.6391,-84.7774
32.905,-80.0214
39.7448,-75.5539
41.9948,-91.6528
25.7968,-80.2762
40.5832,-105.107
29.228,-81.0544
43.0818,-87.9184
39.914,-86.7909
31.9837,-81.1803
37.7706,-122.193
40.2218,-74.7606
35.0071,-106.004
33.7031,-84.3883
37.7555,-122.198
40.0282,-76.4911
33.3291,-82.1734
37.782,-122.213
27.4974,-81.5116
39.3154,-94.9286
40.1868,-74.7199
40.5222,-74.3628
30.2147,-92.3819
35.1403,-90.0427
43.2703,-70.9894
29.9616,-90.1224
32.4107,-93.7965
44.0982,-70.1953
30.872,-84.5222
42.2744,-89.1211
32.0124,-81.108
33.9454,-118.399
39.9957,-75.1676
35.8446,-90.6725
34.5064,-84.9507
30.2109,-91.9937
39.1058,-94.482
38.8785,-76.9312
38.6078,-90.1232
34.2174,-77.9067
30.396,-88.8853
32.2231,-80.8499
35.1636,-90.0273
35.8446,-90.6725
41.8781,-87.6298
38.2826,-104.636
39.0559,-94.5675
36.037,-79.8497
32.3158,-95.2746
43.0826,-89.5022
42.4915,-72.5871
35.2527,-80.902
40.0752,-74.8528
40.3483,-76.4274
39.8163,-86.2688
38.7814,-104.711
41.7585,-87.6078
37.209,-93.2923
36.1916,-95.9637
41.8328,-71.4378
33.6356,-84.4333
37.7099,-97.3375
41.8135,-71.4535
39.3884,-84.5327
41.7724,-87.6483
46.8668,-96.8739
39.014,-94.5514
39.9347,-75.1471
42.9478,-87.9096
26.7208,-80.0606
35.6156,-88.8079
41.519,-93.6286
27.4668,-80.3416
29.9654,-90.0874
39.9481,-83.7713
36.836,-76.3085
41.8834,-87.7257
32.8767,-96.6867
32.7656,-96.709
37.3699,-79.1978
42.3314,-83.0442
38.6647,-90.2724
38.6504,-75.6017
41.7627,-87.686
38.6866,-90.2465
41.6774,-87.5074
40.131,-88.2747
37.1027,-84.1093
36.5431,-82.4808
41.8169,-87.6006
33.677,-79.7983
41.774,-87.643
43.2798,-70.906
33.517,-81.8461
39.7581,-75.5421
33.9589,-118.098
37.747,-122.157
40.4689,-79.9276
36.1943,-83.2744
33.9621,-118.287
37.7562,-122.192
41.3176,-95.9709
40.9125,-74.1483
43.124,-87.9475
39.4061,-104.909
38.9682,-76.9522
38.2441,-85.7637
40.061,-77.5509
41.7746,-87.723
37.7542,-122.191
35.9884,-86.4832
41.0686,-80.6388
37.6001,-120.863
43.137,-88.0415
37.7901,-122.232
40.0787,-82.953
41.7099,-87.6199
37.7487,-122.169
29.652,-95.3526
35.4436,-97.4996
33.6895,-118.002
35.5826,-106.057
40.8884,-74.5549
40.7651,-74.1674
33.4264,-117.614
34.0283,-84.7766
41.2524,-95.998
36.879,-76.2629
41.8657,-87.6294
39.294,-76.62
45.579,-94.2373
41.6004,-93.6336
41.924,-87.8056
40.1761,-80.2421
39.294,-76.62
40.7821,-111.98
37.7537,-122.166
39.0368,-96.8396
29.5934,-90.7447
37.7287,-122.181
40.3378,-76.4261
41.7499,-87.5593
40.1018,-75.0398
40.185,-80.2661
40.4899,-74.4389
41.7727,-87.6428
40.0179,-75.0862
41.3023,-95.9614
35.05,-85.2455
46.069,-97.3675
41.8913,-71.3874
39.9964,-75.1374
35.9249,-84.0934
44.997,-93.3082
40.7066,-89.6073
38.9641,-92.3229
37.8276,-122.256
38.2326,-85.796
37.6898,-97.3411
39.0058,-92.3189
32.3459,-95.2797
27.9059,-82.0003
40.7396,-74.1677
37.3014,-120.483
33.9565,-118.272
39.103,-94.6009
43.3368,-71.0019
33.5186,-86.8084
42.8343,-84.1984
33.7013,-78.8896
43.0334,-76.1612
33.8865,-117.506
32.3363,-81.3915
33.7075,-84.3592
38.2038,-85.8009
33.9773,-83.3641
43.0986,-89.3068
40.7257,-111.825
31.8131,-106.452
39.1007,-94.5698
40.6535,-73.8847
34.8959,-82.2172
36.7432,-119.745
39.047,-94.4565
38.0906,-84.471
39.505,-119.837
32.3865,-80.5555
35.2185,-97.4942
41.7772,-87.6909
40.6911,-112.093
39.5082,-84.41
43.2598,-73.4568
32.451,-84.9637
33.9636,-83.4337
42.6376,-83.2923
39.2974,-76.663
33.6673,-86.8208
40.7041,-74.08
42.6575,-83.264
39.2857,-76.6468
35.5999,-77.3339
32.2994,-80.9421
38.686,-90.2713
31.3158,-89.2932
38.7367,-90.2775
35.7958,-78.7
38.6582,-90.2725
32.3931,-88.7124
38.6372,-90.224
27.4708,-82.5595
41.8722,-87.6864
42.9098,-78.8226
33.7475,-84.159
41.999,-71.5043
30.3219,-81.5193
37.6437,-97.3318
42.2302,-83.3289
36.3924,-83.0012
47.6095,-122.317
39.1019,-84.5133
36.6008,-82.2048
33.5753,-112.246
38.6741,-121.268
40.7279,-74.2219
28.1785,-81.9903
43.018,-87.9408
38.5897,-90.2227
36.0581,-79.8544
43.0897,-88.0282
35.6156,-88.8095
38.678,-90.2797
45.0716,-93.3057
33.5161,-82.0405
41.6722,-87.6421
40.6889,-73.9601
32.7979,-79.937
44.9919,-93.1059
43.2672,-89.5543
39.3317,-76.6957
40.6006,-112.008
58.2835,-134.411
42.721,-95.9589
42.3093,-89.0772
38.946,-77.0749
39.294,-76.62
38.9112,-77.0222
41.7634,-87.7101
42.8997,-85.7057
41.6692,-86.2972
44.0651,-71.6116
41.8056,-87.6682
42.7379,-83.1359
41.5001,-74.0173
40.4686,-86.0965
33.6018,-81.7283
40.4686,-86.0965
36.2195,-95.9867
,
40.1272,-88.2581
40.6198,-74.0846
42.7313,-83.3795
35.0036,-90.7886
38.9218,-76.9886
38.9072,-77.0369
32.3737,-86.311
35.4406,-93.0176
42.4618,-75.0592
40.3269,-79.6066
41.8349,-87.7283
35.5899,-89.2472
33.5496,-86.8452
33.682,-117.859
34.9214,-82.0837
35.7752,-78.6259
41.7684,-87.6786
41.1204,-87.8525
25.8909,-80.1789
40.0608,-75.1525
41.733,-87.6496
33.9804,-83.3457
36.7459,-119.764
41.9182,-87.7178
39.0447,-94.5003
33.6962,-116.213
34.9,-117.001
34.0197,-80.9893
32.841,-96.8486
46.0038,-112.535
32.5046,-84.9571
35.2684,-80.854
38.9261,-77.0228
36.8285,-87.8527
40.7195,-89.6033
40.0252,-75.1655
39.982,-75.1358
40.0716,-93.6176
34.0015,-84.2813
36.249,-84.0431
40.9621,-75.9618
41.3296,-92.6984
38.991,-104.813
40.4841,-74.4001
40.9527,-75.9694
34.2765,-85.1819
35.2803,-77.5712
32.3626,-95.3196
40.7931,-124.158
39.1032,-94.5418
39.1751,-75.5067
36.0851,-79.7719
29.9806,-90.2176
37.7642,-122.256
39.734,-84.2339
31.7338,-95.6714
39.294,-76.62
36.2426,-92.6952
33.1973,-84.7992
37.9839,-81.7349
36.0365,-79.7991
42.4103,-83.1216
47.1621,-122.301
40.2095,-74.762
41.6949,-86.279
33.9234,-84.7543
35.0578,-106.524
43.0346,-87.9221
38.9507,-77.0202
42.2334,-89.0905
44.0806,-121.297
39.7737,-74.9154
29.7217,-95.6443
29.9343,-90.0885
25.9672,-80.2693
39.1747,-94.5513
42.3174,-71.078
29.943,-90.0826
41.7222,-83.5664
40.7638,-74.25
41.6416,-83.545
38.6097,-90.202
42.195,-72.6078
35.6605,-88.8549
41.6847,-83.6113
39.001,-92.318
42.9036,-71.4482
40.7585,-74.1935
41.7082,-83.5854
42.1919,-72.6005
33.4715,-112.186
36.074,-79.7638
36.8779,-76.2948
33.9443,-98.674
39.1223,-94.6455
30.1656,-85.6121
39.2814,-76.6897
36.8123,-119.765
37.7746,-122.231
35.2446,-80.922
38.8222,-97.6177
40.2319,-74.7657
37.8294,-122.266
35.0728,-85.2405
27.485,-99.4696
32.7013,-117.116
37.7389,-122.18
35.0043,-85.3077
40.5522,-84.579
41.324,-95.9573
34.2515,-84.4803
41.7183,-83.6289
41.5513,-87.3414
41.8561,-87.6786
33.9304,-118.231
42.4342,-92.9164
37.7351,-122.188
41.7464,-87.5507
42.6644,-73.7701
33.9383,-118.227
34.4006,-80.0465
33.4654,-80.9319
39.5057,-119.807
27.2997,-80.2939
35.179,-101.849
37.6838,-97.3789
37.7561,-122.181
36.0214,-95.8627
36.1334,-86.6652
37.6448,-97.298
34.9804,-78.9348
33.4347,-112.006
38.8819,-94.834
36.8727,-76.2884
40.8526,-73.8846
40.9227,-74.1829
