,n_killed,latitude,longitude,output
315,2,26.6702,-80.0632,"{ lat: 26.6702, lng: -80.0632, count: 2 }"
316,2,32.3885,-94.90799999999999,"{ lat: 32.3885, lng: -94.90799999999999, count: 2 }"
317,2,32.4075,-94.85799999999999,"{ lat: 32.4075, lng: -94.85799999999999, count: 2 }"
318,2,33.4332,-111.58,"{ lat: 33.4332, lng: -111.58, count: 2 }"
319,2,36.3642,-86.5398,"{ lat: 36.3642, lng: -86.5398, count: 2 }"
320,2,32.8104,-96.6838,"{ lat: 32.8104, lng: -96.6838, count: 2 }"
321,2,42.4327,-83.1006,"{ lat: 42.4327, lng: -83.1006, count: 2 }"
322,2,32.4844,-84.9798,"{ lat: 32.4844, lng: -84.9798, count: 2 }"
323,2,39.8019,-86.1079,"{ lat: 39.8019, lng: -86.1079, count: 2 }"
324,2,26.3438,-81.7598,"{ lat: 26.3438, lng: -81.7598, count: 2 }"
325,2,41.9465,-91.7492,"{ lat: 41.9465, lng: -91.7492, count: 2 }"
326,2,39.9979,-75.1738,"{ lat: 39.9979, lng: -75.1738, count: 2 }"
327,2,39.9829,-75.1238,"{ lat: 39.9829, lng: -75.1238, count: 2 }"
328,2,29.9962,-90.1136,"{ lat: 29.9962, lng: -90.1136, count: 2 }"
329,2,44.4846,-87.9762,"{ lat: 44.4846, lng: -87.9762, count: 2 }"
330,2,38.9075,-77.0176,"{ lat: 38.9075, lng: -77.0176, count: 2 }"
331,2,45.8456,-95.3319,"{ lat: 45.8456, lng: -95.3319, count: 2 }"
332,2,32.7966,-96.762,"{ lat: 32.7966, lng: -96.762, count: 2 }"
333,2,35.015,-97.9652,"{ lat: 35.015, lng: -97.9652, count: 2 }"
334,2,41.4431,-74.4019,"{ lat: 41.4431, lng: -74.4019, count: 2 }"
335,2,32.769,-96.7888,"{ lat: 32.769, lng: -96.7888, count: 2 }"
336,2,39.3809,-85.5613,"{ lat: 39.3809, lng: -85.5613, count: 2 }"
337,2,33.9009,-98.4912,"{ lat: 33.9009, lng: -98.4912, count: 2 }"
338,2,42.4436,-82.9668,"{ lat: 42.4436, lng: -82.9668, count: 2 }"
339,2,38.9047,-76.9316,"{ lat: 38.9047, lng: -76.9316, count: 2 }"
340,2,39.791,-104.796,"{ lat: 39.791, lng: -104.796, count: 2 }"
341,2,38.6841,-90.2974,"{ lat: 38.6841, lng: -90.2974, count: 2 }"
342,2,36.1496,-85.5178,"{ lat: 36.1496, lng: -85.5178, count: 2 }"
343,2,40.7289,-74.1906,"{ lat: 40.7289, lng: -74.1906, count: 2 }"
344,2,29.9403,-90.0618,"{ lat: 29.9403, lng: -90.0618, count: 2 }"
345,2,26.2272,-98.1666,"{ lat: 26.2272, lng: -98.1666, count: 2 }"
346,2,26.7758,-80.0566,"{ lat: 26.7758, lng: -80.0566, count: 2 }"
347,2,40.4465,-81.5566,"{ lat: 40.4465, lng: -81.5566, count: 2 }"
348,2,37.7834,-122.42399999999999,"{ lat: 37.7834, lng: -122.42399999999999, count: 2 }"
349,2,43.7341,-88.7802,"{ lat: 43.7341, lng: -88.7802, count: 2 }"
350,2,35.4434,-84.6128,"{ lat: 35.4434, lng: -84.6128, count: 2 }"
351,2,33.8612,-118.17,"{ lat: 33.8612, lng: -118.17, count: 2 }"
352,2,33.7128,-112.146,"{ lat: 33.7128, lng: -112.146, count: 2 }"
353,2,32.5011,-93.7676,"{ lat: 32.5011, lng: -93.7676, count: 2 }"
354,2,31.1426,-85.2499,"{ lat: 31.1426, lng: -85.2499, count: 2 }"
355,2,26.6935,-80.1314,"{ lat: 26.6935, lng: -80.1314, count: 2 }"
356,2,33.6402,-84.3851,"{ lat: 33.6402, lng: -84.3851, count: 2 }"
357,2,42.0846,-95.2943,"{ lat: 42.0846, lng: -95.2943, count: 2 }"
358,2,40.3324,-76.393,"{ lat: 40.3324, lng: -76.393, count: 2 }"
359,2,45.306999999999995,-92.1982,"{ lat: 45.306999999999995, lng: -92.1982, count: 2 }"
360,2,61.2176,-149.863,"{ lat: 61.2176, lng: -149.863, count: 2 }"
361,2,36.4953,-82.7321,"{ lat: 36.4953, lng: -82.7321, count: 2 }"
362,2,38.5957,-90.5413,"{ lat: 38.5957, lng: -90.5413, count: 2 }"
363,2,35.8401,-81.8318,"{ lat: 35.8401, lng: -81.8318, count: 2 }"
364,2,38.9035,-77.0481,"{ lat: 38.9035, lng: -77.0481, count: 2 }"
365,2,29.6843,-95.209,"{ lat: 29.6843, lng: -95.209, count: 2 }"
366,2,28.0328,-80.6882,"{ lat: 28.0328, lng: -80.6882, count: 2 }"
367,2,38.8146,-76.9611,"{ lat: 38.8146, lng: -76.9611, count: 2 }"
368,2,29.9322,-90.095,"{ lat: 29.9322, lng: -90.095, count: 2 }"
369,2,36.2038,-115.335,"{ lat: 36.2038, lng: -115.335, count: 2 }"
370,2,35.7453,-78.3474,"{ lat: 35.7453, lng: -78.3474, count: 2 }"
371,2,41.4294,-81.7526,"{ lat: 41.4294, lng: -81.7526, count: 2 }"
372,2,34.2337,-83.7622,"{ lat: 34.2337, lng: -83.7622, count: 2 }"
373,2,41.7058,-86.9119,"{ lat: 41.7058, lng: -86.9119, count: 2 }"
374,2,38.9273,-94.7005,"{ lat: 38.9273, lng: -94.7005, count: 2 }"
375,2,25.4844,-80.4775,"{ lat: 25.4844, lng: -80.4775, count: 2 }"
376,2,33.3473,-87.0229,"{ lat: 33.3473, lng: -87.0229, count: 2 }"
377,2,34.9907,-87.8176,"{ lat: 34.9907, lng: -87.8176, count: 2 }"
378,2,32.5235,-94.2606,"{ lat: 32.5235, lng: -94.2606, count: 2 }"
379,2,33.8754,-84.6646,"{ lat: 33.8754, lng: -84.6646, count: 2 }"
380,2,38.247,-85.8223,"{ lat: 38.247, lng: -85.8223, count: 2 }"
381,2,39.4956,-123.78299999999999,"{ lat: 39.4956, lng: -123.78299999999999, count: 2 }"
382,2,40.1176,-75.0145,"{ lat: 40.1176, lng: -75.0145, count: 2 }"
383,2,40.8791,-75.4127,"{ lat: 40.8791, lng: -75.4127, count: 2 }"
384,2,42.1456,-88.0145,"{ lat: 42.1456, lng: -88.0145, count: 2 }"
386,2,25.8511,-80.1993,"{ lat: 25.8511, lng: -80.1993, count: 2 }"
387,2,34.9604,-81.1052,"{ lat: 34.9604, lng: -81.1052, count: 2 }"
388,2,41.0595,-80.6064,"{ lat: 41.0595, lng: -80.6064, count: 2 }"
389,2,29.3602,-98.5539,"{ lat: 29.3602, lng: -98.5539, count: 2 }"
390,2,39.5144,-82.1708,"{ lat: 39.5144, lng: -82.1708, count: 2 }"
391,2,36.8508,-76.2859,"{ lat: 36.8508, lng: -76.2859, count: 2 }"
392,2,47.6872,-116.78399999999999,"{ lat: 47.6872, lng: -116.78399999999999, count: 2 }"
393,2,26.4927,-80.0868,"{ lat: 26.4927, lng: -80.0868, count: 2 }"
394,2,40.4668,-79.9395,"{ lat: 40.4668, lng: -79.9395, count: 2 }"
395,2,26.1302,-80.1239,"{ lat: 26.1302, lng: -80.1239, count: 2 }"
396,2,33.3678,-84.7886,"{ lat: 33.3678, lng: -84.7886, count: 2 }"
397,2,48.214,-114.353,"{ lat: 48.214, lng: -114.353, count: 2 }"
398,2,42.383,-83.1263,"{ lat: 42.383, lng: -83.1263, count: 2 }"
399,2,39.5127,-82.1641,"{ lat: 39.5127, lng: -82.1641, count: 2 }"
400,2,45.0329,-110.71,"{ lat: 45.0329, lng: -110.71, count: 2 }"
401,2,35.449,-81.1963,"{ lat: 35.449, lng: -81.1963, count: 2 }"
402,2,40.6979,-73.8994,"{ lat: 40.6979, lng: -73.8994, count: 2 }"
403,2,40.6085,-74.078,"{ lat: 40.6085, lng: -74.078, count: 2 }"
404,2,40.6979,-73.8994,"{ lat: 40.6979, lng: -73.8994, count: 2 }"
405,2,45.8989,-122.52799999999999,"{ lat: 45.8989, lng: -122.52799999999999, count: 2 }"
406,2,33.9746,-118.316,"{ lat: 33.9746, lng: -118.316, count: 2 }"
407,2,35.1046,-77.0387,"{ lat: 35.1046, lng: -77.0387, count: 2 }"
408,2,39.9294,-82.9814,"{ lat: 39.9294, lng: -82.9814, count: 2 }"
409,2,43.1904,-71.0412,"{ lat: 43.1904, lng: -71.0412, count: 2 }"
410,2,30.4086,-88.7881,"{ lat: 30.4086, lng: -88.7881, count: 2 }"
411,2,39.9384,-75.2003,"{ lat: 39.9384, lng: -75.2003, count: 2 }"
412,2,36.1681,-81.2167,"{ lat: 36.1681, lng: -81.2167, count: 2 }"
413,2,42.1212,-75.9595,"{ lat: 42.1212, lng: -75.9595, count: 2 }"
414,2,34.1914,-84.4792,"{ lat: 34.1914, lng: -84.4792, count: 2 }"
415,2,42.1031,-75.9449,"{ lat: 42.1031, lng: -75.9449, count: 2 }"
416,2,42.0738,-90.6667,"{ lat: 42.0738, lng: -90.6667, count: 2 }"
417,2,45.8779,-122.62100000000001,"{ lat: 45.8779, lng: -122.62100000000001, count: 2 }"
418,2,36.0603,-95.9661,"{ lat: 36.0603, lng: -95.9661, count: 2 }"
419,2,26.018,-80.219,"{ lat: 26.018, lng: -80.219, count: 2 }"
420,2,25.8335,-80.1941,"{ lat: 25.8335, lng: -80.1941, count: 2 }"
421,2,33.7563,-117.84,"{ lat: 33.7563, lng: -117.84, count: 2 }"
422,2,36.8342,-86.9012,"{ lat: 36.8342, lng: -86.9012, count: 2 }"
423,2,38.6731,-90.2709,"{ lat: 38.6731, lng: -90.2709, count: 2 }"
424,2,41.9836,-91.6461,"{ lat: 41.9836, lng: -91.6461, count: 2 }"
425,2,39.8276,-86.0048,"{ lat: 39.8276, lng: -86.0048, count: 2 }"
426,2,41.2505,-76.9153,"{ lat: 41.2505, lng: -76.9153, count: 2 }"
427,2,35.6265,-80.1113,"{ lat: 35.6265, lng: -80.1113, count: 2 }"
428,2,32.3285,-106.773,"{ lat: 32.3285, lng: -106.773, count: 2 }"
429,2,32.7184,-96.8938,"{ lat: 32.7184, lng: -96.8938, count: 2 }"
430,2,42.4028,-82.9276,"{ lat: 42.4028, lng: -82.9276, count: 2 }"
431,2,44.8221,-93.7928,"{ lat: 44.8221, lng: -93.7928, count: 2 }"
432,2,33.3929,-79.6727,"{ lat: 33.3929, lng: -79.6727, count: 2 }"
433,2,29.7654,-95.3663,"{ lat: 29.7654, lng: -95.3663, count: 2 }"
434,2,33.3929,-79.6727,"{ lat: 33.3929, lng: -79.6727, count: 2 }"
435,2,35.7551,-78.3871,"{ lat: 35.7551, lng: -78.3871, count: 2 }"
436,2,38.7877,-76.9545,"{ lat: 38.7877, lng: -76.9545, count: 2 }"
437,2,33.9134,-84.0721,"{ lat: 33.9134, lng: -84.0721, count: 2 }"
438,2,44.9484,-93.23,"{ lat: 44.9484, lng: -93.23, count: 2 }"
439,2,39.7496,-84.1512,"{ lat: 39.7496, lng: -84.1512, count: 2 }"
440,2,40.7487,-73.9384,"{ lat: 40.7487, lng: -73.9384, count: 2 }"
441,2,47.7559,-122.323,"{ lat: 47.7559, lng: -122.323, count: 2 }"
442,2,33.4273,-111.77799999999999,"{ lat: 33.4273, lng: -111.77799999999999, count: 2 }"
443,2,33.4687,-112.226,"{ lat: 33.4687, lng: -112.226, count: 2 }"
444,2,38.9207,-94.652,"{ lat: 38.9207, lng: -94.652, count: 2 }"
445,2,39.4834,-75.0311,"{ lat: 39.4834, lng: -75.0311, count: 2 }"
446,2,30.1291,-93.2659,"{ lat: 30.1291, lng: -93.2659, count: 2 }"
447,2,25.961,-80.1277,"{ lat: 25.961, lng: -80.1277, count: 2 }"
448,2,36.3577,-119.07,"{ lat: 36.3577, lng: -119.07, count: 2 }"
449,2,38.7877,-76.9545,"{ lat: 38.7877, lng: -76.9545, count: 2 }"
450,2,30.3961,-95.5351,"{ lat: 30.3961, lng: -95.5351, count: 2 }"
451,2,38.3318,-75.2141,"{ lat: 38.3318, lng: -75.2141, count: 2 }"
452,2,39.7994,-86.2989,"{ lat: 39.7994, lng: -86.2989, count: 2 }"
453,2,30.8584,-93.7489,"{ lat: 30.8584, lng: -93.7489, count: 2 }"
454,2,30.2785,-90.91799999999999,"{ lat: 30.2785, lng: -90.91799999999999, count: 2 }"
455,2,29.378,-95.1058,"{ lat: 29.378, lng: -95.1058, count: 2 }"
456,2,36.8444,-76.0617,"{ lat: 36.8444, lng: -76.0617, count: 2 }"
457,2,41.7458,-87.5504,"{ lat: 41.7458, lng: -87.5504, count: 2 }"
458,2,41.7957,-87.7722,"{ lat: 41.7957, lng: -87.7722, count: 2 }"
459,2,34.0336,-84.5686,"{ lat: 34.0336, lng: -84.5686, count: 2 }"
460,2,41.8401,-87.7062,"{ lat: 41.8401, lng: -87.7062, count: 2 }"
461,2,41.7957,-87.7722,"{ lat: 41.7957, lng: -87.7722, count: 2 }"
462,2,27.9704,-82.4249,"{ lat: 27.9704, lng: -82.4249, count: 2 }"
463,2,33.8999,-84.5641,"{ lat: 33.8999, lng: -84.5641, count: 2 }"
464,2,43.111999999999995,-87.965,"{ lat: 43.111999999999995, lng: -87.965, count: 2 }"
465,2,41.5305,-87.4277,"{ lat: 41.5305, lng: -87.4277, count: 2 }"
466,2,42.2095,-70.9574,"{ lat: 42.2095, lng: -70.9574, count: 2 }"
467,2,37.4982,-77.4385,"{ lat: 37.4982, lng: -77.4385, count: 2 }"
468,2,32.334,-90.0092,"{ lat: 32.334, lng: -90.0092, count: 2 }"
469,2,40.1076,-76.9053,"{ lat: 40.1076, lng: -76.9053, count: 2 }"
470,2,41.2059,-76.066,"{ lat: 41.2059, lng: -76.066, count: 2 }"
471,2,27.455,-80.3468,"{ lat: 27.455, lng: -80.3468, count: 2 }"
472,2,35.1072,-89.9745,"{ lat: 35.1072, lng: -89.9745, count: 2 }"
473,2,33.9909,-118.196,"{ lat: 33.9909, lng: -118.196, count: 2 }"
474,2,31.9771,-102.07,"{ lat: 31.9771, lng: -102.07, count: 2 }"
475,2,35.1735,-89.9907,"{ lat: 35.1735, lng: -89.9907, count: 2 }"
476,2,38.1025,-122.219,"{ lat: 38.1025, lng: -122.219, count: 2 }"
477,2,33.8079,-84.0905,"{ lat: 33.8079, lng: -84.0905, count: 2 }"
478,2,38.6377,-121.512,"{ lat: 38.6377, lng: -121.512, count: 2 }"
479,2,38.6805,-121.79799999999999,"{ lat: 38.6805, lng: -121.79799999999999, count: 2 }"
480,2,33.4778,-86.8949,"{ lat: 33.4778, lng: -86.8949, count: 2 }"
481,2,42.662,-83.2752,"{ lat: 42.662, lng: -83.2752, count: 2 }"
482,2,30.7606,-91.1065,"{ lat: 30.7606, lng: -91.1065, count: 2 }"
483,2,47.6807,-117.40100000000001,"{ lat: 47.6807, lng: -117.40100000000001, count: 2 }"
484,2,25.9937,-80.2174,"{ lat: 25.9937, lng: -80.2174, count: 2 }"
485,2,34.1667,-118.40299999999999,"{ lat: 34.1667, lng: -118.40299999999999, count: 2 }"
486,2,33.7494,-84.4177,"{ lat: 33.7494, lng: -84.4177, count: 2 }"
487,2,39.8083,-105.06700000000001,"{ lat: 39.8083, lng: -105.06700000000001, count: 2 }"
488,2,30.3725,-95.6287,"{ lat: 30.3725, lng: -95.6287, count: 2 }"
489,2,35.8271,-86.3526,"{ lat: 35.8271, lng: -86.3526, count: 2 }"
490,2,40.0899,-83.0863,"{ lat: 40.0899, lng: -83.0863, count: 2 }"
491,2,40.4668,-79.9395,"{ lat: 40.4668, lng: -79.9395, count: 2 }"
492,2,29.6371,-83.1286,"{ lat: 29.6371, lng: -83.1286, count: 2 }"
493,2,42.4056,-83.118,"{ lat: 42.4056, lng: -83.118, count: 2 }"
494,2,35.0696,-78.9485,"{ lat: 35.0696, lng: -78.9485, count: 2 }"
495,2,65.3198,-151.89,"{ lat: 65.3198, lng: -151.89, count: 2 }"
496,2,42.7675,-71.47,"{ lat: 42.7675, lng: -71.47, count: 2 }"
497,2,43.6265,-95.603,"{ lat: 43.6265, lng: -95.603, count: 2 }"
498,2,40.1176,-75.0145,"{ lat: 40.1176, lng: -75.0145, count: 2 }"
499,2,32.2628,-94.0194,"{ lat: 32.2628, lng: -94.0194, count: 2 }"
500,2,32.4237,-88.3531,"{ lat: 32.4237, lng: -88.3531, count: 2 }"
501,2,39.9714,-75.2259,"{ lat: 39.9714, lng: -75.2259, count: 2 }"
502,2,39.1891,-84.5738,"{ lat: 39.1891, lng: -84.5738, count: 2 }"
503,2,38.6256,-121.444,"{ lat: 38.6256, lng: -121.444, count: 2 }"
504,2,33.8723,-118.213,"{ lat: 33.8723, lng: -118.213, count: 2 }"
505,2,29.5829,-95.6906,"{ lat: 29.5829, lng: -95.6906, count: 2 }"
506,2,40.6989,-73.6047,"{ lat: 40.6989, lng: -73.6047, count: 2 }"
507,2,37.2571,-121.87899999999999,"{ lat: 37.2571, lng: -121.87899999999999, count: 2 }"
508,2,35.858000000000004,-78.8463,"{ lat: 35.858000000000004, lng: -78.8463, count: 2 }"
509,2,40.0502,-75.1713,"{ lat: 40.0502, lng: -75.1713, count: 2 }"
510,2,28.4079,-81.4897,"{ lat: 28.4079, lng: -81.4897, count: 2 }"
511,2,41.1941,-85.1891,"{ lat: 41.1941, lng: -85.1891, count: 2 }"
512,2,39.1886,-84.4825,"{ lat: 39.1886, lng: -84.4825, count: 2 }"
513,2,43.5829,-116.244,"{ lat: 43.5829, lng: -116.244, count: 2 }"
514,2,45.5866,-122.715,"{ lat: 45.5866, lng: -122.715, count: 2 }"
515,2,28.5428,-81.5089,"{ lat: 28.5428, lng: -81.5089, count: 2 }"
516,2,36.869,-94.368,"{ lat: 36.869, lng: -94.368, count: 2 }"
517,2,30.1869,-85.7689,"{ lat: 30.1869, lng: -85.7689, count: 2 }"
518,2,40.8852,-73.8303,"{ lat: 40.8852, lng: -73.8303, count: 2 }"
519,2,33.7303,-84.2573,"{ lat: 33.7303, lng: -84.2573, count: 2 }"
520,2,34.7507,-89.4538,"{ lat: 34.7507, lng: -89.4538, count: 2 }"
521,2,32.5359,-93.7044,"{ lat: 32.5359, lng: -93.7044, count: 2 }"
522,2,29.0163,-82.0833,"{ lat: 29.0163, lng: -82.0833, count: 2 }"
523,2,31.5464,-97.1595,"{ lat: 31.5464, lng: -97.1595, count: 2 }"
524,2,29.6306,-95.5069,"{ lat: 29.6306, lng: -95.5069, count: 2 }"
525,2,29.631,-95.5067,"{ lat: 29.631, lng: -95.5067, count: 2 }"
526,2,34.5697,-118.07799999999999,"{ lat: 34.5697, lng: -118.07799999999999, count: 2 }"
527,2,46.8674,-122.26799999999999,"{ lat: 46.8674, lng: -122.26799999999999, count: 2 }"
528,2,31.8715,-82.5991,"{ lat: 31.8715, lng: -82.5991, count: 2 }"
529,2,26.6406,-81.8723,"{ lat: 26.6406, lng: -81.8723, count: 2 }"
530,2,36.0543,-79.7886,"{ lat: 36.0543, lng: -79.7886, count: 2 }"
531,2,33.7129,-116.314,"{ lat: 33.7129, lng: -116.314, count: 2 }"
532,2,40.7699,-74.164,"{ lat: 40.7699, lng: -74.164, count: 2 }"
533,2,35.671,-81.8623,"{ lat: 35.671, lng: -81.8623, count: 2 }"
534,2,29.8562,-95.4445,"{ lat: 29.8562, lng: -95.4445, count: 2 }"
535,2,43.0845,-87.9247,"{ lat: 43.0845, lng: -87.9247, count: 2 }"
536,2,30.3524,-91.1305,"{ lat: 30.3524, lng: -91.1305, count: 2 }"
537,2,33.7982,-84.6154,"{ lat: 33.7982, lng: -84.6154, count: 2 }"
538,2,38.4657,-75.053,"{ lat: 38.4657, lng: -75.053, count: 2 }"
539,2,33.7092,-84.1903,"{ lat: 33.7092, lng: -84.1903, count: 2 }"
540,2,46.2776,-119.196,"{ lat: 46.2776, lng: -119.196, count: 2 }"
541,2,32.7684,-97.4089,"{ lat: 32.7684, lng: -97.4089, count: 2 }"
542,2,39.4045,-75.0397,"{ lat: 39.4045, lng: -75.0397, count: 2 }"
543,2,32.2162,-110.971,"{ lat: 32.2162, lng: -110.971, count: 2 }"
544,2,33.3638,-111.929,"{ lat: 33.3638, lng: -111.929, count: 2 }"
545,2,38.7936,-90.2875,"{ lat: 38.7936, lng: -90.2875, count: 2 }"
546,2,32.7591,-99.8981,"{ lat: 32.7591, lng: -99.8981, count: 2 }"
547,2,29.2653,-81.0883,"{ lat: 29.2653, lng: -81.0883, count: 2 }"
548,2,33.8821,-118.131,"{ lat: 33.8821, lng: -118.131, count: 2 }"
549,2,31.7021,-102.415,"{ lat: 31.7021, lng: -102.415, count: 2 }"
550,2,30.1568,-85.6321,"{ lat: 30.1568, lng: -85.6321, count: 2 }"
551,2,39.3915,-74.5534,"{ lat: 39.3915, lng: -74.5534, count: 2 }"
552,2,25.7684,-80.3105,"{ lat: 25.7684, lng: -80.3105, count: 2 }"
553,2,39.052,-84.50299999999999,"{ lat: 39.052, lng: -84.50299999999999, count: 2 }"
554,2,39.812,-84.1048,"{ lat: 39.812, lng: -84.1048, count: 2 }"
555,2,39.0224,-95.7052,"{ lat: 39.0224, lng: -95.7052, count: 2 }"
556,2,29.7603,-95.8052,"{ lat: 29.7603, lng: -95.8052, count: 2 }"
557,2,41.4492,-90.1489,"{ lat: 41.4492, lng: -90.1489, count: 2 }"
558,2,34.0702,-118.359,"{ lat: 34.0702, lng: -118.359, count: 2 }"
559,2,39.8114,-86.1627,"{ lat: 39.8114, lng: -86.1627, count: 2 }"
560,2,42.6934,-84.6084,"{ lat: 42.6934, lng: -84.6084, count: 2 }"
561,2,42.3477,-83.1397,"{ lat: 42.3477, lng: -83.1397, count: 2 }"
562,2,36.4621,-82.2761,"{ lat: 36.4621, lng: -82.2761, count: 2 }"
563,2,41.8182,-87.6336,"{ lat: 41.8182, lng: -87.6336, count: 2 }"
564,2,35.393,-92.9584,"{ lat: 35.393, lng: -92.9584, count: 2 }"
565,2,32.8389,-83.6856,"{ lat: 32.8389, lng: -83.6856, count: 2 }"
566,2,47.1626,-114.87,"{ lat: 47.1626, lng: -114.87, count: 2 }"
567,2,38.2037,-85.8316,"{ lat: 38.2037, lng: -85.8316, count: 2 }"
568,2,39.3265,-79.5204,"{ lat: 39.3265, lng: -79.5204, count: 2 }"
569,2,47.598,-122.295,"{ lat: 47.598, lng: -122.295, count: 2 }"
570,2,42.903999999999996,-78.5234,"{ lat: 42.903999999999996, lng: -78.5234, count: 2 }"
571,2,46.4566,-90.1304,"{ lat: 46.4566, lng: -90.1304, count: 2 }"
572,2,33.479,-86.9022,"{ lat: 33.479, lng: -86.9022, count: 2 }"
573,2,29.7604,-95.3698,"{ lat: 29.7604, lng: -95.3698, count: 2 }"
574,2,35.3116,-91.6192,"{ lat: 35.3116, lng: -91.6192, count: 2 }"
575,2,41.2029,-73.0832,"{ lat: 41.2029, lng: -73.0832, count: 2 }"
576,2,38.6129,-121.505,"{ lat: 38.6129, lng: -121.505, count: 2 }"
577,2,41.6925,-72.9419,"{ lat: 41.6925, lng: -72.9419, count: 2 }"
578,2,32.5118,-94.8013,"{ lat: 32.5118, lng: -94.8013, count: 2 }"
579,2,34.0267,-84.3765,"{ lat: 34.0267, lng: -84.3765, count: 2 }"
580,2,36.3079,-82.7848,"{ lat: 36.3079, lng: -82.7848, count: 2 }"
581,2,33.9553,-84.6562,"{ lat: 33.9553, lng: -84.6562, count: 2 }"
582,2,31.3409,-89.2345,"{ lat: 31.3409, lng: -89.2345, count: 2 }"
583,2,37.2963,-87.5118,"{ lat: 37.2963, lng: -87.5118, count: 2 }"
584,2,35.2279,-101.76299999999999,"{ lat: 35.2279, lng: -101.76299999999999, count: 2 }"
585,2,26.5901,-81.8771,"{ lat: 26.5901, lng: -81.8771, count: 2 }"
586,2,26.5901,-81.8771,"{ lat: 26.5901, lng: -81.8771, count: 2 }"
587,2,32.7028,-117.037,"{ lat: 32.7028, lng: -117.037, count: 2 }"
588,2,32.7185,-117.162,"{ lat: 32.7185, lng: -117.162, count: 2 }"
589,2,40.7033,-74.0893,"{ lat: 40.7033, lng: -74.0893, count: 2 }"
590,2,28.884,-82.3669,"{ lat: 28.884, lng: -82.3669, count: 2 }"
591,2,46.2109,-119.17399999999999,"{ lat: 46.2109, lng: -119.17399999999999, count: 2 }"
592,2,45.6599,-122.538,"{ lat: 45.6599, lng: -122.538, count: 2 }"
593,2,45.6396,-122.68,"{ lat: 45.6396, lng: -122.68, count: 2 }"
594,2,45.5298,-122.40700000000001,"{ lat: 45.5298, lng: -122.40700000000001, count: 2 }"
595,2,39.9057,-75.2933,"{ lat: 39.9057, lng: -75.2933, count: 2 }"
596,2,41.6644,-86.0932,"{ lat: 41.6644, lng: -86.0932, count: 2 }"
597,2,25.9884,-80.2927,"{ lat: 25.9884, lng: -80.2927, count: 2 }"
598,2,38.4513,-105.242,"{ lat: 38.4513, lng: -105.242, count: 2 }"
599,2,42.3659,-83.2995,"{ lat: 42.3659, lng: -83.2995, count: 2 }"
600,2,25.678,-80.4257,"{ lat: 25.678, lng: -80.4257, count: 2 }"
601,2,25.6794,-80.4237,"{ lat: 25.6794, lng: -80.4237, count: 2 }"
602,2,34.0757,-117.571,"{ lat: 34.0757, lng: -117.571, count: 2 }"
603,2,39.5251,-119.81299999999999,"{ lat: 39.5251, lng: -119.81299999999999, count: 2 }"
604,2,34.0284,-81.042,"{ lat: 34.0284, lng: -81.042, count: 2 }"
605,2,39.9008,-79.7032,"{ lat: 39.9008, lng: -79.7032, count: 2 }"
606,2,32.9096,-96.521,"{ lat: 32.9096, lng: -96.521, count: 2 }"
607,2,30.4764,-88.2002,"{ lat: 30.4764, lng: -88.2002, count: 2 }"
608,2,35.2279,-101.76299999999999,"{ lat: 35.2279, lng: -101.76299999999999, count: 2 }"
609,2,39.1514,-77.1893,"{ lat: 39.1514, lng: -77.1893, count: 2 }"
610,2,39.1505,-77.1913,"{ lat: 39.1505, lng: -77.1913, count: 2 }"
611,2,32.7854,-117.17299999999999,"{ lat: 32.7854, lng: -117.17299999999999, count: 2 }"
612,2,39.6328,-111.43700000000001,"{ lat: 39.6328, lng: -111.43700000000001, count: 2 }"
613,2,42.4606,-85.6419,"{ lat: 42.4606, lng: -85.6419, count: 2 }"
614,2,40.723,-73.4558,"{ lat: 40.723, lng: -73.4558, count: 2 }"
615,2,34.0094,-84.5621,"{ lat: 34.0094, lng: -84.5621, count: 2 }"
616,2,39.3699,-84.5624,"{ lat: 39.3699, lng: -84.5624, count: 2 }"
617,2,25.8978,-80.1765,"{ lat: 25.8978, lng: -80.1765, count: 2 }"
618,2,40.0939,-75.2984,"{ lat: 40.0939, lng: -75.2984, count: 2 }"
619,2,42.3461,-79.5755,"{ lat: 42.3461, lng: -79.5755, count: 2 }"
620,2,39.1479,-94.6396,"{ lat: 39.1479, lng: -94.6396, count: 2 }"
621,2,37.4323,-121.9,"{ lat: 37.4323, lng: -121.9, count: 2 }"
622,2,40.8217,-73.9568,"{ lat: 40.8217, lng: -73.9568, count: 2 }"
623,2,40.0842,-82.9904,"{ lat: 40.0842, lng: -82.9904, count: 2 }"
624,2,44.9371,-92.934,"{ lat: 44.9371, lng: -92.934, count: 2 }"
625,2,32.3422,-92.3956,"{ lat: 32.3422, lng: -92.3956, count: 2 }"
626,2,33.7724,-84.6496,"{ lat: 33.7724, lng: -84.6496, count: 2 }"
627,2,33.7887,-84.6286,"{ lat: 33.7887, lng: -84.6286, count: 2 }"
628,2,28.5535,-81.3227,"{ lat: 28.5535, lng: -81.3227, count: 2 }"
629,2,41.4531,-81.5982,"{ lat: 41.4531, lng: -81.5982, count: 2 }"
630,2,41.8803,-71.3728,"{ lat: 41.8803, lng: -71.3728, count: 2 }"
631,2,38.5422,-86.465,"{ lat: 38.5422, lng: -86.465, count: 2 }"
632,2,33.9998,-118.309,"{ lat: 33.9998, lng: -118.309, count: 2 }"
