Per Capita Personal Income by County (Dollars),,,,,,
Series ID,Region Name,Region Code,2014,2015,2016,2017
PCPI47167,"Tipton County, TN",47167,33903,35104,36436,37515
PCPI18159,"Tipton County, IN",18159,39840,40437,42711,43567
PCPI28141,"Tishomingo County, MS",28141,29161,30237,31344,31981
PCPI48449,"Titus County, TX",48449,31564,33101,32644,33406
PCPI46121,"Todd County, SD",46121,24565,24604,24071,25032
PCPI21219,"Todd County, KY",21219,37000,37042,35317,35889
PCPI27153,"Todd County, MN",27153,36986,38242,37313,38130
PCPI09013,"Tolland County, CT",09013,51020,52168,53294,54818
PCPI48451,"Tom Green County, TX",48451,44167,42705,41986,42688
PCPI36109,"Tompkins County, NY",36109,39004,40726,40490,42373
PCPI49045,"Tooele County, UT",49045,31553,32834,34135,35166
PCPI30101,"Toole County, MT",30101,44003,41127,41297,43255
PCPI13279,"Toombs County, GA",13279,32184,33404,33872,34337
PCPI35057,"Torrance County, NM",35057,28400,28973,29325,29192
PCPI38095,"Towner County, ND",38095,44039,42653,45408,43767
PCPI13281,"Towns County, GA",13281,31602,33890,34831,35014
PCPI38097,"Traill County, ND",38097,45596,46258,48816,47890
PCPI37175,"Transylvania County, NC",37175,35279,37384,38988,40264
PCPI27155,"Traverse County, MN",27155,51365,57927,51828,46448
PCPI48453,"Travis County, TX",48453,57386,58483,59788,62205
PCPI30103,"Treasure County, MT",30103,51893,52580,46642,46863
PCPI20195,"Trego County, KS",20195,46066,46253,43711,45878
PCPI55121,"Trempealeau County, WI",55121,40703,41767,41167,42616
PCPI13283,"Treutlen County, GA",13283,25681,27587,28374,28750
PCPI21221,"Trigg County, KY",21221,34659,36279,35123,36130
PCPI21223,"Trimble County, KY",21223,32230,33308,33934,35041
PCPI06105,"Trinity County, CA",06105,33068,36363,37372,38963
PCPI48455,"Trinity County, TX",48455,32632,32943,34006,34383
PCPI46123,"Tripp County, SD",46123,47566,47407,43115,44033
PCPI13285,"Troup County, GA",13285,33307,34233,35051,36335
PCPI47169,"Trousdale County, TN",47169,34287,35673,29888,31893
PCPI39155,"Trumbull County, OH",39155,36018,37553,38343,39771
PCPI54093,"Tucker County, WV",54093,36267,37277,38023,40066
PCPI06107,"Tulare County, CA",06107,37117,37300,38145,39756
PCPI40143,"Tulsa County, OK",40143,71300,63083,53984,58985
PCPI28143,"Tunica County, MS",28143,29688,29776,33658,31814
PCPI06109,"Tuolumne County, CA",06109,40482,43471,45294,46571
PCPI46125,"Turner County, SD",46125,57157,67895,69570,60365
PCPI13287,"Turner County, GA",13287,31319,33445,32289,33218
PCPI01125,"Tuscaloosa County, AL",01125,35358,35932,36211,37407
PCPI39157,"Tuscarawas County, OH",39157,38969,40193,39830,41058
PCPI26157,"Tuscola County, MI",26157,32847,35617,35313,35676
PCPI13289,"Twiggs County, GA",13289,34187,34462,35699,37713
PCPI16083,"Twin Falls County, ID",16083,35217,36759,36970,38291
PCPI48457,"Tyler County, TX",48457,30057,31047,31293,31551
PCPI54095,"Tyler County, WV",54095,31552,32702,32923,34645
PCPI37177,"Tyrrell County, NC",37177,29645,29011,30386,30876
PCPI56041,"Uinta County, WY",56041,39191,38931,37866,38797
PCPI49047,"Uintah County, UT",49047,34136,30687,28443,29962
PCPI36111,"Ulster County, NY",36111,43086,44775,46225,48811
PCPI41059,"Umatilla County, OR",41059,33652,35423,36806,37964
PCPI47171,"Unicoi County, TN",47171,33745,35246,35681,36779
PCPI22111,"Union Parish, LA",22111,33610,35941,35795,37303
PCPI12125,"Union County, FL",12125,18752,19662,19776,20396
PCPI34039,"Union County, NJ",34039,58571,60584,61624,64413
PCPI19175,"Union County, IA",19175,37780,38095,37544,37292
PCPI05139,"Union County, AR",05139,43962,41173,39090,43836
PCPI39159,"Union County, OH",39159,44941,46749,48733,50362
PCPI41061,"Union County, OR",41061,35272,37096,37042,38301
PCPI37179,"Union County, NC",37179,43224,46456,47729,49648
PCPI47173,"Union County, TN",47173,27878,28896,29994,30686
PCPI13291,"Union County, GA",13291,31431,33451,34057,34545
PCPI21225,"Union County, KY",21225,33206,31262,30603,31514
PCPI18161,"Union County, IN",18161,34303,34079,35430,36298
PCPI35059,"Union County, NM",35059,30788,33299,34916,34498
PCPI42119,"Union County, PA",42119,35516,36087,36876,39232
PCPI46127,"Union County, SD",46127,85893,95425,95453,96345
PCPI28145,"Union County, MS",28145,29310,30078,30823,31512
PCPI45087,"Union County, SC",45087,29040,30442,30614,31858
PCPI17181,"Union County, IL",17181,37721,38796,40183,41756
PCPI54097,"Upshur County, WV",54097,31299,31311,30312,31104
PCPI48459,"Upshur County, TX",48459,35377,35622,34305,34783
PCPI13293,"Upson County, GA",13293,30973,32402,33538,34885
PCPI48461,"Upton County, TX",48461,51037,45744,37877,39222
PCPI49049,"Utah County, UT",49049,33288,35698,37301,38149
PCPI48463,"Uvalde County, TX",48463,38381,38347,36640,36797
PCPI48465,"Val Verde County, TX",48465,33192,34124,34386,34732
PCPI02261,"Valdez-Cordova CA, AK",02261,55650,58326,56960,59622
PCPI35061,"Valencia County, NM",35061,29783,31073,31871,32244
PCPI31175,"Valley County, NE",31175,43263,45591,45308,46100
PCPI16085,"Valley County, ID",16085,42861,45231,45724,46550
PCPI30105,"Valley County, MT",30105,42467,42352,42519,41337
PCPI47175,"Van Buren County, TN",47175,28593,30315,30474,30793
PCPI05141,"Van Buren County, AR",05141,29216,30043,29527,30426
PCPI26159,"Van Buren County, MI",26159,35392,37611,38606,38953
PCPI19177,"Van Buren County, IA",19177,35980,36044,37259,37170
PCPI39161,"Van Wert County, OH",39161,37609,37165,38423,39537
PCPI48467,"Van Zandt County, TX",48467,34154,35080,35821,36649
PCPI37181,"Vance County, NC",37181,31095,32361,33099,34271
PCPI18163,"Vanderburgh County, IN",18163,40568,41891,42411,44028
PCPI42121,"Venango County, PA",42121,37111,38028,38411,39540
PCPI06111,"Ventura County, CA",06111,52925,55594,56846,59178
PCPI17183,"Vermilion County, IL",17183,35868,36227,36577,37387
PCPI22113,"Vermilion Parish, LA",22113,39983,39160,36167,37050
PCPI18165,"Vermillion County, IN",18165,35462,34942,35987,37089
PCPI55123,"Vernon County, WI",55123,36782,37718,37827,38766
PCPI29217,"Vernon County, MO",29217,35485,34321,33736,35519
PCPI22115,"Vernon Parish, LA",22115,36608,37909,37670,39306
PCPI48469,"Victoria County, TX",48469,45971,44886,42056,42484
PCPI18167,"Vigo County, IN",18167,34330,35130,35751,37308
PCPI55125,"Vilas County, WI",55125,45574,47865,49929,51814
PCPI39163,"Vinton County, OH",39163,29495,30517,31023,31896
PCPI51810,"Virginia Beach city, VA",51810,50381,52843,53295,55108
PCPI12127,"Volusia County, FL",12127,36726,38182,39395,40658
PCPI18169,"Wabash County, IN",18169,38115,39042,40364,40503
PCPI17185,"Wabash County, IL",17185,41982,40211,41167,42812
PCPI27157,"Wabasha County, MN",27157,43350,43325,43315,44577
PCPI20197,"Wabaunsee County, KS",20197,45368,46261,47458,48957
PCPI02270,"Wade Hampton CA, AK",02270,29871,29306,30555,30872
PCPI27159,"Wadena County, MN",27159,35384,36505,37146,37892
PCPI40145,"Wagoner County, OK",40145,36242,36903,37246,38091
PCPI53069,"Wahkiakum County, WA",53069,37042,38916,39661,41270
PCPI37183,"Wake County, NC",37183,50835,53625,54549,56162
PCPI12129,"Wakulla County, FL",12129,30768,32195,33643,35129
PCPI23027,"Waldo County, ME",23027,36143,37018,37505,38681
PCPI13295,"Walker County, GA",13295,28990,30009,30916,31929
PCPI01127,"Walker County, AL",01127,36042,37269,37090,38614
PCPI48471,"Walker County, TX",48471,26066,26456,27024,27302
PCPI53071,"Walla Walla County, WA",53071,39443,41532,42121,42973
PCPI20199,"Wallace County, KS",20199,51998,43523,47520,51915
PCPI48473,"Waller County, TX",48473,37733,36567,37484,37508
PCPI41063,"Wallowa County, OR",41063,40317,42594,42664,42926
PCPI38099,"Walsh County, ND",38099,43660,42778,44691,45094
PCPI28147,"Walthall County, MS",28147,29699,30125,29581,31006
PCPI13297,"Walton County, GA",13297,33954,36017,37284,38871
PCPI12131,"Walton County, FL",12131,48950,52204,55667,56076
PCPI46129,"Walworth County, SD",46129,42516,42150,42779,42389
PCPI55127,"Walworth County, WI",55127,41434,43864,45311,46737
PCPI19179,"Wapello County, IA",19179,34400,35461,35931,36700
PCPI48475,"Ward County, TX",48475,44406,41063,37527,41579
PCPI38101,"Ward County, ND",38101,57565,53843,51095,51462
PCPI13299,"Ware County, GA",13299,29470,30920,31824,32734
PCPI37185,"Warren County, NC",37185,27450,28089,28749,29453
PCPI34041,"Warren County, NJ",34041,49052,50848,51446,53531
PCPI17187,"Warren County, IL",17187,36795,36111,38051,39006
PCPI13301,"Warren County, GA",13301,29718,32032,31918,32824
PCPI28149,"Warren County, MS",28149,35349,36428,37602,38525
PCPI47177,"Warren County, TN",47177,31470,32241,33093,33483
PCPI29219,"Warren County, MO",29219,35494,37020,38039,39093
PCPI18171,"Warren County, IN",18171,42482,39199,42017,41686
PCPI39165,"Warren County, OH",39165,50985,52980,54941,56808
PCPI36113,"Warren County, NY",36113,45315,47016,48197,50690
PCPI19181,"Warren County, IA",19181,43595,45291,47501,48468
PCPI42123,"Warren County, PA",42123,41405,38663,38820,39714
PCPI21227,"Warren County, KY",21227,34754,35965,36258,36957
PCPI51187,"Warren County, VA",51187,40383,42111,43924,45257
PCPI18173,"Warrick County, IN",18173,48536,50178,51578,53549
PCPI49051,"Wasatch County, UT",49051,40784,42740,47583,49092
PCPI41065,"Wasco County, OR",41065,38116,40016,41501,42069
PCPI27161,"Waseca County, MN",27161,44794,46665,42583,41814
PCPI56043,"Washakie County, WY",56043,44218,44165,44204,45933
PCPI55129,"Washburn County, WI",55129,42310,43589,43714,45307
PCPI40147,"Washington County, OK",40147,56265,53013,50957,57255
PCPI44009,"Washington County, RI",44009,56463,58358,60084,62357
PCPI37187,"Washington County, NC",37187,31768,33023,33711,35133
PCPI16087,"Washington County, ID",16087,32579,34550,33582,34313
PCPI17189,"Washington County, IL",17189,46301,43383,44385,46795
PCPI22117,"Washington Parish, LA",22117,31009,31683,31916,32799
PCPI42125,"Washington County, PA",42125,50372,52755,52730,54210
PCPI47179,"Washington County, TN",47179,38140,39955,40595,42002
PCPI27163,"Washington County, MN",27163,57341,59716,61806,63681
PCPI05143,"Washington County, AR",05143,34972,36637,37453,38883
PCPI01129,"Washington County, AL",01129,33240,33929,34256,35512
PCPI41067,"Washington County, OR",41067,50542,53878,55044,57331
PCPI18175,"Washington County, IN",18175,33854,35079,35180,35873
PCPI23029,"Washington County, ME",23029,35792,38075,38325,38799
PCPI19183,"Washington County, IA",19183,51219,51011,49059,50351
PCPI24043,"Washington County, MD",24043,41617,43141,44234,45610
PCPI39167,"Washington County, OH",39167,37995,39160,39090,40096
PCPI20201,"Washington County, KS",20201,43628,42889,43968,44208
PCPI21229,"Washington County, KY",21229,32119,34294,34197,35750
PCPI28151,"Washington County, MS",28151,33586,34036,35349,36248
PCPI55131,"Washington County, WI",55131,49804,51839,53060,54760
PCPI12133,"Washington County, FL",12133,26056,26726,27694,28676
PCPI50023,"Washington County, VT",50023,51712,54438,56711,58968
PCPI49053,"Washington County, UT",49053,31163,33035,34571,35161
PCPI36115,"Washington County, NY",36115,35431,35979,36829,38783
PCPI29221,"Washington County, MO",29221,26020,27536,27438,28139
PCPI08121,"Washington County, CO",08121,43604,41262,40284,41019
PCPI48477,"Washington County, TX",48477,50521,49228,48238,47741
PCPI31177,"Washington County, NE",31177,49312,52149,52671,53838
PCPI13303,"Washington County, GA",13303,31567,31978,32993,34161
PCPI40149,"Washita County, OK",40149,36131,33322,30837,35075
PCPI32031,"Washoe County, NV",32031,46464,50719,52084,55487
PCPI26161,"Washtenaw County, MI",26161,49642,52303,54322,56348
PCPI37189,"Watauga County, NC",37189,31880,33374,34295,35542
PCPI27165,"Watonwan County, MN",27165,41287,40385,39666,42173
PCPI55133,"Waukesha County, WI",55133,61909,65095,67231,69111
PCPI55135,"Waupaca County, WI",55135,41230,42271,42804,44009
PCPI55137,"Waushara County, WI",55137,36571,38366,37910,39064
PCPI26163,"Wayne County, MI",26163,36931,39281,40523,41704
PCPI54099,"Wayne County, WV",54099,28976,29689,30034,30956
PCPI31179,"Wayne County, NE",31179,41943,42896,42649,45371
PCPI29223,"Wayne County, MO",29223,25898,27456,28368,28879
PCPI39169,"Wayne County, OH",39169,38968,39820,40174,41891
PCPI19185,"Wayne County, IA",19185,38233,39476,39542,40085
PCPI49055,"Wayne County, UT",49055,30551,32927,33477,35126
PCPI36117,"Wayne County, NY",36117,39471,41236,42278,44332
PCPI18177,"Wayne County, IN",18177,36820,37248,38467,39888
PCPI37191,"Wayne County, NC",37191,34890,35674,35623,37126
PCPI47181,"Wayne County, TN",47181,25810,26665,26181,27306
PCPI13305,"Wayne County, GA",13305,28358,29769,29148,30427
PCPI17191,"Wayne County, IL",17191,40494,38874,38608,38059
PCPI28153,"Wayne County, MS",28153,34646,32067,31255,32511
PCPI21231,"Wayne County, KY",21231,26012,26912,26608,27494
PCPI42127,"Wayne County, PA",42127,36710,38428,39852,41503
PCPI47183,"Weakley County, TN",47183,33256,33725,34456,36265
PCPI48479,"Webb County, TX",48479,29281,29577,29747,30008
PCPI49057,"Weber County, UT",49057,35238,36996,38044,39286
PCPI13307,"Webster County, GA",13307,26391,28955,30222,31190
PCPI19187,"Webster County, IA",19187,42096,43360,43768,42719
PCPI31181,"Webster County, NE",31181,47019,51992,47566,45805
PCPI21233,"Webster County, KY",21233,38201,37807,37115,39143
PCPI22119,"Webster Parish, LA",22119,35482,36097,36521,37179
PCPI28155,"Webster County, MS",28155,31782,34540,36390,36500
PCPI54101,"Webster County, WV",54101,26291,26941,26076,26739
PCPI29225,"Webster County, MO",29225,30518,30418,30502,31268
PCPI08123,"Weld County, CO",08123,42374,43867,43757,44080
PCPI38103,"Wells County, ND",38103,51464,46554,51812,53428
PCPI18179,"Wells County, IN",18179,38319,38170,39345,40476
PCPI22121,"West Baton Rouge Parish, LA",22121,43167,44646,45111,45622
PCPI22123,"West Carroll Parish, LA",22123,29232,30626,33610,35179
PCPI22125,"West Feliciana Parish, LA",22125,33254,34206,35984,37005
PCPI36119,"Westchester County, NY",36119,91179,94112,96158,101542
PCPI42129,"Westmoreland County, PA",42129,45335,46877,47315,49040
PCPI51193,"Westmoreland County, VA",51193,37762,39070,40162,41283
PCPI56045,"Weston County, WY",56045,46850,47600,42727,43340
PCPI54103,"Wetzel County, WV",54103,30709,30896,30324,32801
PCPI26165,"Wexford County, MI",26165,31419,32878,33751,34633
PCPI48481,"Wharton County, TX",48481,40941,41138,39668,40535
PCPI53073,"Whatcom County, WA",53073,42141,43826,44681,46028
PCPI30107,"Wheatland County, MT",30107,36559,38952,36516,35177
PCPI31183,"Wheeler County, NE",31183,119102,129728,109204,82615
PCPI41069,"Wheeler County, OR",41069,33276,35373,34729,34414
PCPI13309,"Wheeler County, GA",13309,17599,18588,18676,19220
PCPI48483,"Wheeler County, TX",48483,48074,42196,37242,38978
PCPI18181,"White County, IN",18181,38560,38402,40513,41120
PCPI47185,"White County, TN",47185,29717,30821,31440,32207
PCPI05145,"White County, AR",05145,32066,32506,32971,33881
PCPI17193,"White County, IL",17193,45635,43370,43007,45742
PCPI13311,"White County, GA",13311,30363,31898,32427,33262
PCPI32033,"White Pine County, NV",32033,37676,39744,39329,43098
PCPI17195,"Whiteside County, IL",17195,39521,39733,40559,42290
PCPI13313,"Whitfield County, GA",13313,32726,35225,36082,37351
PCPI18183,"Whitley County, IN",18183,38687,39541,41396,42715
PCPI21235,"Whitley County, KY",21235,29716,31030,31354,32130
PCPI53075,"Whitman County, WA",53075,35126,36312,36308,37486
PCPI30109,"Wibaux County, MT",30109,46068,45710,41254,46683
PCPI48485,"Wichita County, TX",48485,42113,40618,40093,40034
PCPI20203,"Wichita County, KS",20203,86526,70763,75012,61745
PCPI24045,"Wicomico County, MD",24045,37956,39293,39542,40896
PCPI48487,"Wilbarger County, TX",48487,37227,37621,38748,39542
PCPI01131,"Wilcox County, AL",01131,28565,29509,30215,31328
PCPI13315,"Wilcox County, GA",13315,22662,23904,24281,25934
PCPI13317,"Wilkes County, GA",13317,34547,36113,37356,38698
PCPI37193,"Wilkes County, NC",37193,31694,33562,34084,35736
PCPI27167,"Wilkin County, MN",27167,48600,50216,51062,51110
PCPI28157,"Wilkinson County, MS",28157,27380,27854,27813,28850
PCPI13319,"Wilkinson County, GA",13319,32763,33656,34083,35452
PCPI17197,"Will County, IL",17197,45492,47848,48834,50638
PCPI48489,"Willacy County, TX",48489,25740,26062,26946,30047
PCPI39171,"Williams County, OH",39171,36499,37954,38775,39684
PCPI38105,"Williams County, ND",38105,102551,80131,64056,66397
PCPI45089,"Williamsburg County, SC",45089,27934,28937,30242,31735
PCPI47187,"Williamson County, TN",47187,85015,92305,93028,95339
PCPI48491,"Williamson County, TX",48491,42472,45107,46591,48091
PCPI17199,"Williamson County, IL",17199,40108,41030,41530,42787
PCPI20205,"Wilson County, KS",20205,39733,40553,41252,43056
PCPI37195,"Wilson County, NC",37195,36106,37392,38045,39301
PCPI48493,"Wilson County, TX",48493,41819,41392,41422,42219
PCPI47189,"Wilson County, TN",47189,41893,44289,45811,47335
PCPI09015,"Windham County, CT",09015,41369,42773,43785,45553
PCPI50025,"Windham County, VT",50025,45124,47586,47827,49220
PCPI50027,"Windsor County, VT",50027,51058,52417,53359,55034
PCPI48495,"Winkler County, TX",48495,42393,40139,38384,42940
PCPI22127,"Winn Parish, LA",22127,34962,34519,33892,35191
PCPI17201,"Winnebago County, IL",17201,38302,39836,40113,41682
PCPI55139,"Winnebago County, WI",55139,41468,43407,44583,45852
PCPI19189,"Winnebago County, IA",19189,41519,43808,40864,41520
PCPI19191,"Winneshiek County, IA",19191,43676,47030,46518,46269
PCPI27169,"Winona County, MN",27169,43629,44974,46132,47561
PCPI28159,"Winston County, MS",28159,32292,32022,32368,33875
PCPI01133,"Winston County, AL",01133,30688,31715,32198,34145
PCPI54105,"Wirt County, WV",54105,28923,29659,29435,29994
PCPI48497,"Wise County, TX",48497,42360,40903,40697,41321
PCPI21237,"Wolfe County, KY",21237,28043,29211,29501,30392
PCPI48499,"Wood County, TX",48499,35952,36650,36550,37426
PCPI55141,"Wood County, WI",55141,40908,42643,43408,44601
PCPI54107,"Wood County, WV",54107,38114,38369,38254,39244
PCPI39173,"Wood County, OH",39173,41701,43348,44238,45093
PCPI19193,"Woodbury County, IA",19193,38947,40887,41645,41202
PCPI17203,"Woodford County, IL",17203,47250,48972,50195,49474
PCPI21239,"Woodford County, KY",21239,47514,47880,47781,48906
PCPI05147,"Woodruff County, AR",05147,32079,32042,32920,34945
PCPI40151,"Woods County, OK",40151,52564,45684,42196,40899
PCPI20207,"Woodson County, KS",20207,36404,34759,33046,34012
PCPI40153,"Woodward County, OK",40153,51677,45795,40455,41481
PCPI24047,"Worcester County, MD",24047,51023,55631,55852,58191
PCPI25027,"Worcester County, MA",25027,49107,51480,52786,54891
PCPI29227,"Worth County, MO",29227,40511,34407,35226,36236
PCPI19195,"Worth County, IA",19195,44527,46953,42134,39471
PCPI13321,"Worth County, GA",13321,28148,30026,31139,32231
PCPI02275,"Wrangell Cty&Bor, AK",02275,46151,47287,44748,44286
PCPI19197,"Wright County, IA",19197,53826,55747,49585,49661
PCPI29229,"Wright County, MO",29229,29980,30309,29959,30848
